,n_jobs,n_machines,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_d_min,clustering_d_max,clustering_d_mean,clustering_d_median,clustering_d_q1,clustering_d_q3,conj_graph_density,deg_c_max,deg_c_mean,deg_c_std,deg_c_range,deg_c_q3,deg_c_gini,betweenness_c_min,betweenness_c_max,betweenness_c_mean,betweenness_c_median,betweenness_c_std,betweenness_c_range,betweenness_c_q1,betweenness_c_q3,betweenness_c_gini,graph_density,deg_min,deg_max,deg_mean,deg_median,deg_std,deg_q1,deg_q3,deg_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,makespan_min,makespan_range,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,num_op_nodes
ta07.pt,-0.0015657836471742869,0.0003281719884079702,5.264080732396577e-05,-0.0005480057884910094,0.00034376604627027056,6.3989837165180655e-06,4.027734127853595e-05,-0.000251891661939715,0.00045502005132248293,-0.001199079685407442,0.0003606929729736419,0.00016755845491221995,-1.861871154286211e-05,0.0009045897744759667,0.0005020848290641747,4.735141127895627e-05,0.00010094090964168823,3.784816117323396e-06,-0.001126084296553331,0.00038911666181989615,-0.0021725950979126665,-0.0028493304711810943,-0.0024050427124352853,-0.002853364374989323,0.00042380497599928823,0.00040710831567620793,-0.006836064888702295,-0.0021673631092395612,0.0007123290053068578,-0.0008545080453223469,-0.002900994433716632,-0.001868575893761671,-0.002255742450318663,-4.243502622006088e-08,-2.7774994834830545e-08,-2.9224078897185585e-08,9.134998913766808e-10,-1.284355027655323e-07,3.3947798878443486e-08,-0.0018448334990734236,-0.0019994166130754398,0.0006118461073897303,0.0005348198978730225,-0.0022165231934826073,-8.832083002633592e-10,0.0005363136758770573,-0.0008694717968716586,0.002307901124359207,0.000998230774656291,-0.008877641965190045,0.003258683197353423,0.0007068660547110295,-0.002253946014042818,-0.0007330608153236925,0.0010381822920356657,0.00036856789416344905,-0.001224808213704426,0.000674211236407711,-0.002317635504003808,-0.0014002431359436216,-0.0020040706560950612,-0.001363856465020333,-0.0011564340382913723,-0.003745269819912013,-0.0015673976680949193,-0.003634581711371554,-0.002676298304272675,-0.004115128880114573,-0.0006706874090137562,-0.00014187610127160255,-0.003015803418731758,0.0040944360479894665,-9.83333875798842e-05,-0.0031465136894332983,-0.0001524781859640376,-0.002972995049198604,-0.004764543367186097,-0.0004946000143566275,-0.00022355290898538698,-0.005134913319173757,-0.0027672969346226673,0.0005973313642732258,0.00020541900323923685,-0.0023517322553301577,0.0001276249291452981,-0.0004321456890482801,0.0004398156052883563,0.0013500661151425466,-0.006496576604217201,-0.001920965249350244
ta08.pt,-0.0015508425685790807,0.0003157083416240105,4.557363260251607e-05,-0.00043445457659662166,0.0003014494850472338,-0.0002121718765511761,3.9831161681462915e-05,-0.00016494307496172408,0.0004504419444234802,-0.0010717629812790563,0.00035113196287327967,0.0001823794485366239,-2.1021287858554e-05,0.0009146758697789751,0.00045968439836882905,5.030654955538694e-05,7.256786564926973e-05,3.271234220813657e-05,-0.0010825114895585291,0.0010234796244605702,-0.0021690239168598536,-0.0028750664565961987,-0.002444953589448252,-0.0029427938515624863,0.00042510801355709625,0.00039197216688321827,-0.00682821176376124,-0.0022210726800443573,0.0006495165490994231,-0.0008610481864697334,-0.002863460940601169,-0.0019113263800303564,-0.0022593980121370545,-4.254310908496003e-08,-2.7999653699313185e-08,-2.5263108826572424e-08,1.7144555220378626e-11,-1.2935414017180887e-07,3.4863008658287744e-08,-0.001861743928750316,-0.0021940637926273158,0.00045989810902926086,0.0004016488493693041,-0.0022109311784900753,-9.28806613034497e-10,0.0005713198329458833,-0.0009213116450562883,0.0021333617090075916,0.0010771542579240954,-0.008850429593926762,0.0032545078538726673,0.0006364515757254017,-0.0024350201684139603,-0.0007288488316453936,0.0010442129645942633,0.0003381767680378466,-0.001343532276270006,0.0007760371597996938,-0.0026195264041998976,-0.001467866088110483,-0.0020115861781333693,-0.001405023065954411,-0.0012657464114126055,-0.003780138375703362,-0.001757376589321899,-0.0037387985129770686,-0.0028633798625895923,-0.004233215896288857,-0.0006641742683698873,-0.00016614730608066557,-0.0030480476686305267,0.004081553780366295,-0.00038582522943211644,-0.003252695732520156,-0.00018855616246779607,-0.0030681206307811436,-0.0047211896330641165,-0.00045424208904601865,-0.000122468047736586,-0.005132917306440634,-0.002778615172013026,0.0006898371081703323,0.00017419538381468087,-0.002416349284020318,0.00011796428179823858,-0.00030904099990395294,0.0004317931717253798,0.0007698445300040697,-0.008567200488509074,-0.0019774226409042003
ta09.pt,-0.001493079304153328,0.00038900801397217106,5.519347033525942e-05,-1.3515318094319656e-05,0.0004651944492647599,-6.793350264677123e-06,4.658905119669989e-05,-2.6819530112084877e-05,0.0004494191932829758,-0.0011425548202467352,0.0004278801883250769,0.00030254629261046103,-3.355719761715296e-05,0.0008868331938340671,0.0005678337161270035,8.87695645250241e-05,0.00013010154735119291,7.913883776051482e-06,-0.00019007237948833312,0.0004993266639767463,-0.0021401489465125425,-0.002920821572895779,-0.002439783467284031,-0.002884283969402592,0.00038118202476745294,0.00042951154706113775,-0.006682077522431289,-0.002056324148507404,0.0006956261732840116,-0.0007796411422350745,-0.0028164829177739735,-0.001804892558689781,-0.0024466863797786387,-4.247058855191538e-08,-3.041338666342118e-08,-2.0687891431242143e-08,-1.1759250448637663e-08,-1.2665689894210855e-07,3.4576289144897606e-08,-0.0018807263042407642,-0.001998169560999475,0.0005823791655380953,0.0007045270438506648,-0.0019700851190867542,-6.563157449494039e-10,0.00048505068389338653,-0.0008042000355350759,0.002421211812535741,0.0010661085855929845,-0.008490126079308472,0.00347244901922394,0.000818740096371204,-0.0024130131036888334,-0.0003711477419404915,0.0009945720567007608,0.0003721077068464729,-0.0013361771820601283,0.0007517783453497832,-0.00263393865483806,-0.0013144482876203411,-0.0019052863922576,-0.001321766244983204,-0.0012062385516480134,-0.003731200149827278,-0.0014972921420448356,0.0002118417129693398,-0.002106504571647624,-0.004311024026564668,-7.055133341839334e-05,0.0001344357379901174,-0.002986426496356652,0.004568112110660817,-0.0004206440668279295,-0.003277983602964936,-0.0002083449419588502,-0.003127884485495835,-0.004906811924553864,-0.0004766620185853749,4.174460668726759e-05,-0.005291970525625842,-0.002770890219984982,0.000633428241554342,0.00020839262571996874,-0.0023373842031873746,0.00011684672971436905,-0.0002821789512821934,0.00033346676537848236,0.0016215726596108036,-0.006273064740108967,-0.0019652603805628576
ta10.pt,-0.0015805836769298503,0.0003069808531420919,5.204304366274329e-05,-0.0005734582039211569,0.0003107848129052931,8.676499989242665e-05,3.964335806249876e-05,-0.0001825209251740291,-0.0007379590148707777,-0.0011331143074231062,0.00032171171277184965,0.00015511677871280077,-4.1553795230988285e-05,0.0008377453665687089,0.00044199130860502844,3.5529775404049114e-05,7.753789908960016e-05,3.130482112130324e-06,-0.0010796028228568751,0.00031354367416235556,-0.002154104975877725,-0.0028434617823974604,-0.0023563426864684238,-0.0029233861202800594,0.00040517446586156705,0.0003448619440790045,-0.006681187524160644,-0.002156228503269865,0.0006088918587675174,-0.0007324227406594602,-0.0029352242707000684,-0.0018897934383483627,-0.002230546685568111,-4.647970888481291e-08,-3.268812339212044e-08,-3.0229140333753094e-08,1.0164169804932828e-09,-1.2980956420777046e-07,3.523148201377769e-08,-0.0018917510191139874,-0.0021182180542956247,0.00043421348606783916,0.0005041472161139589,-0.002209310769575621,-8.832083002633592e-10,0.0005475332437698596,-0.0008838025717482266,0.002202371650742092,0.0010237875399006096,-0.008349840051347108,0.0034378796216747404,0.0006327259951192405,-0.002349898924387508,-0.000765380627716249,0.0010488667679864755,0.0002548773340287381,-0.0013759198289136376,0.0007886341096252527,-0.0024356475682327052,-0.0014295104598692806,-0.002021229516095085,-0.0013439064262591592,-0.0011906871844058952,-0.0037661778220867055,-0.0017272141393973252,-0.003638778098954005,-0.0029236105773341675,-0.0041287699115475935,-0.000702564452427662,-0.00015670258423268533,-0.003077955163200702,0.004032583834956419,-0.0002730330413415733,-0.00322738265412232,-0.00021523565168757,-0.0029512136968519766,-0.004762929469830656,-0.0005475879907086452,-0.00034354457091101664,-0.0052357301436925475,-0.0026863128121406635,0.0004046646848486023,-8.916874514203532e-05,-0.002441101436059916,0.0001937475426923871,-0.00033459076462469706,-1.1741707256904363e-05,0.0014082089659556898,-0.008613398538252468,-0.0019399064560944228
ta11.pt,0.001587561398948677,0.00047473123366287864,1.766238391163298e-05,-0.0008893935921118745,1.2466157122788422e-05,0.00026972007476737484,1.2641500538604173e-05,1.044261943298991e-05,-0.00047982093170086484,-0.0021004462551002497,0.0001964425016449088,0.0002803736836909453,1.2932320006438453e-05,0.0004813876054185118,0.00027000928678643,-0.0001751664672358371,-0.0003479204883840863,-0.00014695119254189298,-0.001727443643788005,0.001110371481571183,-0.005424800904857879,-0.006791600866552494,-0.005905679514974215,-0.007163677418100828,-5.768289252782753e-05,0.0012558658424987306,0.006571384251315054,0.0017140148818297787,-0.0004058533213848465,0.0018305932524297112,0.002331643484506878,0.0019640334016282715,-0.005359846626552995,-7.820719023610717e-08,-2.9073020445101766e-08,-2.0465864822975202e-08,1.7023888274874314e-09,-6.46659821391634e-08,2.052709018245604e-08,-0.004443148670567036,0.0014229063122941554,5.820802978366534e-05,-0.00033898491379964714,0.001831775459728701,-1.850743663986561e-10,3.161807688483205e-05,0.004222550925705738,0.0006325420180012754,0.0026827571156815746,0.005262448040459531,0.00044107370923141,-0.00023886484671379764,0.002564811513050749,0.001147882062636174,0.0002544970146209662,0.0005824640296431962,0.0018839996560552842,0.0014616979500194757,0.00502123702928163,0.002017125962505622,-0.005588556784254272,0.0023434768676925334,0.00212551769374474,-0.008704118538520012,0.0033466532632958072,0.006888911328327182,0.007117033582163833,0.004366815206986745,-0.0020676412246448503,-0.0005933390226111643,0.003769773583779399,0.0037243384267816896,-0.0007675053577593593,-0.006456871696904456,0.00045694029747795934,-0.007065651095171034,-0.010753569454977657,-0.001162246292838288,-0.00016982536837299112,-0.01108954941406016,-0.006687562608486672,0.0018561992553028255,0.0003035674556253201,-0.007082269756047774,0.00028791856317758586,-7.564902723318521e-05,0.00041409362965295,0.000954852286909684,0.007488148257934832,-0.004971604144331353
ta12.pt,0.0016666517014204952,0.00038425376297007035,4.043138524051593e-05,-0.0006969252781602554,0.0003213117621502348,0.0007837826597740391,1.6543025527579288e-05,4.624874183266104e-05,0.0012753726892008972,-0.002420239062089051,-2.2529628549369617e-05,0.00011212571700541704,-0.00018686659230515926,0.0002463456240813285,4.5073797284879095e-05,-0.00013094784804918333,-0.00038648639233643305,-3.710023082036138e-05,-0.0020314589706531398,-0.0006024495916966086,-0.005939502799987688,-0.007190926022003563,-0.006340909509119952,-0.007758523140333954,-0.00034564181794888375,0.0011775747739536308,0.006466783744674126,0.0017250397952051615,-0.00027778746646461155,0.0018262731492588535,0.002206293018900048,0.0018614670909684655,-0.0055737844641365174,-7.211864759559486e-08,-2.5953819328634388e-08,-1.7264784154051192e-08,3.853660002053172e-09,-6.302886049125974e-08,2.2888497886994988e-08,-0.00466000128283971,0.0014108134096589716,7.745433140072242e-05,-0.0003023164418441226,0.001793155337736257,-8.376098185201031e-10,-0.0001907173424395979,0.0041542904946207946,0.0006375538938835691,0.0026277818755434273,0.00518675300389244,0.0005629658538389335,-0.0003413398492601385,0.002471100406145281,0.0009885684531998522,9.60241308534826e-05,0.00013586652850276467,0.0016989973235021997,0.001434488372855882,0.004676161169467994,0.002048244999932986,-0.005729394064407164,0.0023029912836304524,0.002036002791465288,-0.008910260019339932,0.0032933964325283457,0.00659385889330419,0.006824611335107754,0.0044825074670883725,-0.0010754434416194811,-0.0005723842836260584,0.0036681841756388707,0.003782202130431262,-0.0016741828544490503,-0.007935070995759961,0.00012735535426227826,-0.007872308019838806,-0.011403146867239644,-0.001065311177172018,-0.00010186936700325054,-0.011452014468889899,-0.007598334847409758,0.0010634389485198105,0.0001011229028224328,-0.0066769779276409065,0.00045965259375871186,-8.544817816911149e-05,0.0002499132873353862,0.0010174510465830763,0.007410901493410058,-0.005372597038468132
ta13.pt,0.0016530330673473082,0.0004936157125072708,5.2541105323479075e-05,-0.0004734574239425448,0.0006459811191141435,0.00013573459058102095,1.4581711374458615e-05,0.00032378965884354076,-0.0010818543720796912,-0.0021354125116380264,-7.440044311951723e-05,-0.00038054703590034136,-8.563557845112277e-05,5.787892038963815e-05,6.728422560182216e-05,-0.00016708805274488213,-0.00048666661069337035,-0.000625024850899254,-0.0013798096376424888,0.00043486412620126816,-0.005909483194920432,-0.007346509136357638,-0.006408774083398355,-0.007581794926084018,-0.00028835059847644824,0.0011752470294003894,0.006345138420459955,0.001649782264819932,-0.000481707858393657,0.0017753834451352101,0.0022989095127844117,0.0018761838055033969,-0.005776925985900981,-7.762431435004398e-08,-2.5105189454886093e-08,-2.1045594013371525e-08,6.499870721131855e-09,-6.386755669117255e-08,2.1616601007962652e-08,-0.005047726412527314,0.001400526773525002,-0.000252450147573657,-0.0003060756136832916,0.0017020175533447538,-9.006196279618784e-10,-0.0003846349027272607,0.00425999156531813,0.0005534224970364242,0.0026645353828090245,0.004911704169973685,0.0005875497284077116,-0.00045400557852151184,0.002409142717229356,0.0011185421352611167,0.00018974294743077426,-0.0002507222181121107,0.001770461102307916,0.0013779965070628369,0.004978150021019032,0.0019341241095454137,-0.005844825040043516,0.0022412147498786067,0.001968362726704878,-0.00904478440882114,0.003354377180115824,0.006441993086661693,0.006855048964881012,0.004386758317578075,-0.002286942988621823,-0.00048612110647070097,0.003640372365863284,0.0037325878880454227,-0.0020204863072071024,-0.009363865644245612,-0.0022886687565862813,-0.007841428845567402,-0.011746987026730023,-0.0006622531161158826,-0.0021526568618807024,-0.011811762563098021,-0.007133326717142484,-1.792742506810228e-05,0.0001528559051306292,-0.007387706210810716,0.0004997063858381695,-0.0002635697896215851,0.00016502352251083533,0.0011383021496180067,0.00753699139405045,-0.005484111785494719
ta14.pt,0.001632245665484057,0.00045587031255669866,1.1938924075969046e-05,-0.0006451221520776707,0.00013647118103664923,0.00012545310091572085,1.081024839776518e-05,0.00010205902458098111,-0.0005394750017713894,-0.002127132264615257,1.572113272326745e-05,8.567785675636964e-05,1.6860897011922628e-06,0.00029789613770893407,0.00013890070990873267,-0.00017141471124947538,-0.0003962406269261447,-0.0002872388569123026,-0.0012538436970527935,0.0011822151645685295,-0.005496763947460457,-0.007046071505920757,-0.005948958918406678,-0.007301304511248032,-0.0002037196340876369,0.0012122576884878006,0.0066283294243510375,0.0017796452369798577,-0.00031168747668644514,0.0018700743643993139,0.0023855854999195064,0.00194080150189674,-0.005348272727649244,-7.884412935303838e-08,-2.8072406390338936e-08,-2.073429056941866e-08,1.759275415524749e-09,-6.45490952837413e-08,2.0726077630115182e-08,-0.00441919475955563,0.0014529686090434838,-1.0533118976702533e-05,-0.0002939442550673896,0.0017301129847960858,-1.850743663986561e-10,-0.00036861937150387876,0.004306707785933001,0.0006697234593769506,0.0028561605796029533,0.00532823666856418,0.0004884066778399048,-0.00014325603091173598,0.0026175444250518373,0.0011682762083586554,0.0003204698685153707,0.00014873211019330806,0.0018399648449816956,0.0014196777590095976,0.005023442191964846,0.001973720974136663,-0.005527242605303083,0.0025086675953577575,0.00216893693064559,-0.0089690629622183,0.003371112499097137,0.006455844037480029,0.0070932030678352905,0.00440825605412991,-0.0009587412720562921,-0.0005511407043619867,0.003721653974540714,0.0037853850663279345,-0.0006135458473105954,-0.008838315319376188,0.00028236869598048306,-0.007452099745274127,-0.01099915362535837,-0.0002548963106926377,0.00047927945457648636,-0.01115833855658566,-0.006786981442463736,0.000572939976109254,0.0002157953875864435,-0.006793725632305917,0.00030530255292840534,-0.0002523534468014478,0.0004058151477977031,6.517848265152731e-05,0.00740616700225125,-0.004981702692217503
ta15.pt,0.0017175300355995614,0.00038588145220512786,3.9816503927261125e-05,-0.0007119115083159277,0.0001511831519883973,0.0006258201783976459,9.697936900582356e-06,8.863266011381694e-05,0.0006332505637138345,-0.0021800332470955793,5.6949641594455135e-05,2.2771700169446425e-05,-8.57657534226301e-05,0.00021921680193471725,0.00012039752300324669,-0.00019122415345161257,-0.000391856138673143,-0.0002273207810858333,-0.0014613294589466627,0.00022588984030469953,-0.005708427885380045,-0.007246339372250767,-0.006289086644274533,-0.0075048172443460395,-0.00039245009764791425,0.0011835247107838725,0.0063430970626453,0.001664969502590316,-0.00047229926974449207,0.0016998242213151146,0.0022435872689143556,0.0018821895332708377,-0.005396327675719542,-7.649574717902597e-08,-2.4938260848293036e-08,-2.1048190801423623e-08,6.499870721131855e-09,-6.39028101442534e-08,2.1616601007962652e-08,-0.0048375917557939956,0.0013913841854870975,-6.887279208920324e-05,-0.0003280987894482138,0.0017275505163350557,-9.006196279618784e-10,-0.00025781154302048214,0.004270986513729202,0.000563004402767336,0.0026231206938728026,0.005179419420444708,0.0005887449254853278,-0.00038740220265991214,0.0023466219730853954,0.0011287909212430408,6.689906273949943e-05,2.1702177634002336e-05,0.0017826686253069508,0.001433894528331089,0.0049300017947043456,0.0020310669088639166,-0.005635532754475165,0.002254687792825311,0.0020147816577454946,-0.008900665690125684,0.003316718852121663,0.006510099087843417,0.006928161805069802,0.00444760735722454,-0.0020149064206693664,-0.0005412319449024858,0.0037395823514441173,0.0037731356880936115,-0.0017684496475351954,-0.007950824790687509,0.00013354433072076805,-0.007617525648137414,-0.011278313372162497,-0.000976480928872208,-0.00026510930863900403,-0.011572175049784125,-0.007228290908398172,0.001063343894143976,-0.00014398027024599614,-0.007298844088610261,0.00029840909839416106,-0.00018070373499079226,-0.0008411153155950169,0.0013265111877064071,0.007547489873576493,-0.005107481470466994
ta16.pt,0.0016095152561222989,0.00041098744744263196,3.464135291230682e-05,-0.0004937090995553432,-8.070710881615457e-05,0.0007267488155059002,-2.00892880333892e-06,-9.001216773474217e-06,-0.0009577121594887316,-0.002291133011737518,-4.56759312071311e-05,0.0002451511546722546,2.216058359262456e-06,0.0003929377909166607,0.0001286590682890681,-0.00024544626219210025,-0.0003826156739052542,-0.00014145858057866323,-0.0022922696988444975,-0.0006452730264997858,-0.006039872275228837,-0.007112408679192564,-0.006545986170740934,-0.007615325674025438,-0.0002756896822018613,0.0012243980440511217,0.0062815167606536815,0.0017816492810945387,-0.00038837461319159026,0.0018077869470379993,0.0023868842201167995,0.001885209949905125,-0.005471711107587817,-7.187507329190551e-08,-3.667001448423566e-08,-1.774664410769594e-08,5.4226083155247425e-09,-6.232974888198657e-08,2.3784295314690367e-08,-0.004855735275544014,0.0013437967004967142,0.0001990688255225419,-0.0003366775998473739,0.0017178033588456222,-9.366038879085218e-10,-0.0003602588705660618,0.004074369847623213,0.0005092989554419854,0.0025676429372889628,0.005051094356462998,0.00046326479599230746,-0.0004488139974475471,0.002505190299988738,0.001088717632393487,0.0001429526386851535,5.421153440876346e-05,0.0016880017029969753,0.0014559537385690296,0.004803230737547006,0.0019797766939421884,-0.005639196364536174,0.00226369588253744,0.002016658511477031,-0.00894015488341599,0.0033054173617713526,0.006291947917454344,0.006908168187179581,0.00437799937114026,-0.002040311750145387,-0.0005411148301585796,0.003705947842287059,0.003821498987881967,-0.0018950550619807399,-0.008556875167372259,0.0003428165778422328,-0.0074046667276344855,-0.011548498150262182,-0.0008193850796742044,0.0004464328531902733,-0.01181270344347529,-0.007079970413723329,-0.0009064236190665587,0.00039486001069139576,-0.006702955586531643,0.0005201065571633993,-7.711573004429183e-05,0.0002502027936662484,0.0013531237236664843,0.007343060297420002,-0.005422379773456425
ta17.pt,0.0015827039936621447,0.00043257588641657196,1.4587872999575978e-05,-0.000532214016031801,9.474980561493656e-05,0.0007521578403260207,1.0985307735289295e-05,8.780214110041707e-05,-0.0005208593967232375,-0.002283965999741871,1.8197414967014198e-06,0.00019858886984317942,7.746059945698653e-05,0.0004478601833892217,0.0001451387430535948,-0.00018818505990012268,-0.0003576232709718248,-0.00023970782201368078,-0.0020525461449933204,-0.0007360693676819847,-0.005786060941294588,-0.0069163144584815,-0.006372973786754507,-0.007595196707224775,-0.0002470222469969669,0.0012141130660510832,0.0063766735113956535,0.001787517791431053,-0.00034487653021263924,0.0017932649951507866,0.0024096098401025583,0.0018724534673855615,-0.0053893088026290056,-7.369042665790837e-08,-2.7576015613192852e-08,-1.8320792788845134e-08,8.907158231270576e-09,-6.170539395658892e-08,2.298421465377366e-08,-0.004664818408162418,0.0013383837503925015,0.00014770906607556613,-0.00033789862687459623,0.0016925688841074832,-8.43285855448696e-10,-0.0002530347227182356,0.004143243268462367,0.0005451917669381683,0.002554873243861234,0.005155115835579645,0.00041399220282826093,-0.0003294537235197944,0.002558691875104064,0.0011232269744259383,0.00020995411499642735,0.00017908738260629374,0.001717284779715837,0.0014008941656504517,0.004741889543090011,0.0019340136421487012,-0.005580819262438386,0.002251454741129209,0.002098149054738319,-0.008822165523056367,0.0033032901017226715,0.006488126093345313,0.006822881916633731,0.004466629830254196,-0.0019524311020290336,-0.00046269779274948756,0.0036506623481306942,0.0037838725308799795,-0.0018447091061905834,-0.008351280702406046,0.0003660896253444152,-0.0073810456464764845,-0.011435104840424872,-0.00041072925852210436,0.000616693954819068,-0.011443879962910523,-0.006890689669976244,0.0010477951465015331,0.00033919630620657523,-0.006574115670603958,0.0005004453457148538,3.833843159532839e-05,0.0004829334178500165,0.0009668721305306722,0.007317012880298112,-0.00519809908902563
ta18.pt,0.0017100831975862655,0.0004177044610322751,3.969056151881277e-05,-0.0006609572566041445,0.0005778654138937147,0.0007040334450680097,9.547514154112001e-06,5.215699921106533e-05,-0.0009728171510614076,-0.001946191988677395,-4.1453847956777255e-05,3.04253545861904e-05,-1.4302174604532555e-05,0.00019368041343258643,8.225549775912717e-05,-0.0002542675746999338,-0.00042340249595057436,-0.00039765846185245684,-0.0017064422053363869,0.00038405211616497875,-0.00571168022219136,-0.007286895791108407,-0.006276276010475427,-0.007494328208891874,-0.0004795415736115177,0.0011763270201623887,0.006471717546240695,0.001703591452143021,-0.0005178232498530063,0.0017121014530111103,0.002322164570873254,0.001875405745389461,-0.005405589859190647,-7.950207733968106e-08,-2.8334518916036126e-08,-2.1203577479542088e-08,8.659158203809785e-09,-6.336724538458067e-08,2.1093339929769727e-08,-0.004620328664069845,0.0014127052171428569,-0.00010482075510491535,-0.0004000864924736137,0.0017645222350151832,-8.858603034557695e-10,-0.0001020734806286881,0.004048844735917621,0.0005390354446544674,0.0027485256718423295,0.00504807587376803,0.0005158538448008086,-0.0004180099493325282,0.002416260486995512,0.0011365050217662992,0.00013346415402558772,0.00014794965882875897,0.001758025093114596,0.0013373645385223632,0.005068353647754148,0.001959660464525024,-0.005591291103850351,0.0022264733715387764,0.0021284798256072032,-0.008917129283738017,0.00327505542424229,0.006576780212116246,0.0069042733308865584,0.004325316446010897,-0.002161820574108389,-0.0006392551849385255,0.0038126424232414672,0.003741852173668477,-0.001470839982264646,-0.009639042737445765,0.00022948537163219664,-0.007245202171993534,-0.011158374048980227,-0.00043885649560289764,0.00031801651780741057,-0.011499417234348427,-0.006871038589051816,0.0002773778347944745,-0.00020149197496222455,-0.006806765105821796,0.00013411786693300014,0.0004248181983216793,-0.0008544669075121217,0.001217627380516816,0.007522735895222678,-0.0050640415664951425
ta19.pt,0.001619417726599248,0.0004042382233345151,3.379617544647989e-05,-0.0005801324339569697,0.00019423454440590016,0.0004718278291547636,1.3496227116626813e-05,6.107238187359339e-05,-0.000529367354947782,-0.0024623219282728817,7.95682531569227e-05,-3.990718382364034e-05,-4.361256896188566e-05,0.0002939605953005326,7.988535025587526e-05,-0.0002234419618645873,-0.0004513915860517782,-0.00032647355924685805,-0.0015682230042102514,0.000286269240848922,-0.005874957693353086,-0.0071019206454380045,-0.00642636887288344,-0.007627104016758339,-0.0004018259413839217,0.0011514504684869947,0.006539882371621611,0.0016706008346418914,-0.00039496062870459595,0.0017827176201252917,0.0023074844520499438,0.0019531079271626196,-0.005602055640915753,-7.762647630154482e-08,-2.520859204333734e-08,-2.1050087951824222e-08,8.6526292137061e-09,-6.385189202071415e-08,2.1593990202763774e-08,-0.004864734536825258,0.0014467897622183381,6.761045399920365e-05,-0.0002987043725326671,0.0016439220935524394,-9.006196279618784e-10,-0.0002771306490749892,0.004212152336383572,0.000578320244667318,0.00262601769262865,0.005084021680676423,0.0004912493091668147,-0.0003787208234500501,0.0026033959592254834,0.0011434229809524905,9.385521596333873e-05,-3.9776665333298e-05,0.0017676106219587744,0.0014361626106743535,0.004905708847643465,0.001992019018736969,-0.005610662268740734,0.002328119681864983,0.0020316194083558475,-0.009020287085782612,0.0033563534844553017,0.006585293392829656,0.0069596551594193045,0.0043911522820566365,-0.0017955336359950693,-0.0004261214050359785,0.0036873359162764748,0.0037792326442759264,-0.0018374488161101974,-0.008234379105186847,-6.451353263979052e-05,-0.007419684815189075,-0.011425395314696584,-0.0007366580952806905,-9.274997744475833e-05,-0.011485539827286097,-0.007376700176443836,-0.00041261429510234605,0.0002695528846761649,-0.007065411677682724,0.000500604129658384,-0.00042240292618391965,0.00027192986098081287,0.0013670819484390363,0.007695271875753719,-0.0052649441269591495
ta20.pt,0.0016553951891995983,0.0003802878586078052,5.140710439330099e-05,-0.0005240890654242666,0.00016879116275225406,0.0002452913130830815,1.6947559914008078e-05,7.585677099617566e-05,-0.0009389196678136612,-0.002231858260127115,-3.498200862616792e-05,-0.0003198990029895763,-5.32797704018583e-05,0.00021540711776059075,4.683813361032637e-05,-0.00017803016302070474,-0.0004326672263175452,-0.0004058111333844843,-0.0017625032824288272,-0.0006894011822142222,-0.005749640827639874,-0.007086679689856313,-0.006357921378547437,-0.007578876391235648,-8.79426214145159e-05,0.001226847440198928,0.006398897024796156,0.0016931202993390078,-0.00042590412050107354,0.0017665062275938864,0.002274184411028139,0.001921703881458352,-0.005718233325264552,-7.715963909716785e-08,-2.8442959766750985e-08,-2.1036000632052548e-08,8.656054633169677e-09,-6.298876453782464e-08,2.050732760531981e-08,-0.004869440595340475,0.0013974809015610415,2.820337244755452e-05,-0.0003783210255495439,0.0016872776965304239,-8.858603034557695e-10,-0.0003425830816019772,0.004212290421961406,0.0005066705114594858,0.0024756924852634113,0.004969076137182127,0.0006476454985146072,-0.00043841819759436144,0.0025067775123242897,0.0011556679487224554,0.00024377903686242483,0.00024048859319423556,0.0017826155903417368,0.0013834782049079453,0.004957404955263676,0.0019803770432923057,-0.005858581214622043,0.0021887685184378705,0.0020065597252751817,-0.00890339557843122,0.0032292849711470658,0.006569705782862504,0.0068665945522988015,0.004428889995179642,-0.002041457193181032,-0.00021809327056339424,0.0036416271106862307,0.003627571832201321,-0.0018392192622958608,-0.0071720511875971145,-0.002486567422278254,-0.007845928846733848,-0.011441588372222552,-0.0012678528816577384,-0.0023965900735888643,-0.011529253121980202,-0.007175516636072203,0.0007940151613676862,0.00027350049183338227,-0.006957882544140934,0.00047287443086999715,-0.00030068840822208316,0.00031121519245639007,0.0010747262503259455,0.007827533007693503,-0.0054876488151644415
