instance_id,n_jobs,n_machines,num_nodes,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_max,deg_mean,deg_median,deg_std,deg_range,deg_q1,deg_q3,deg_gini,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,makespan_max,makespan_min,makespan_range,energy_sum_max,energy_sum_min,p_value_max,p_value_min,p_value_mean,e_value_max,e_value_min,e_value_mean,window_min,window_mean,window_max,overlap,max_tardiness,operation_cost_mean,operation_cost_std,energy_min_mean,energy_avg_mean,energy_max_mean,num_op_nodes
27-3-0.pt,-0.001702887484043385,0.00018616297081719462,-0.0021189227492598374,0.0004591021741155223,-0.0009778703857966278,-0.0004194240522050132,-0.0001499677425381723,0.00019671865732801198,-0.0010264998556549563,-0.0015290040677221112,-0.00036389318283428017,0.00028885087022361675,0.00036330175150111824,7.869768098653414e-05,0.001162874957795923,0.000438492501820831,0.000304322718595059,0.00021680050094979457,0.0014798785864540633,-0.0010626825994287897,-0.0020488375518882833,-0.0021799604443185753,-0.0020903395502461443,-0.002165672409761867,-0.0014806494761213892,0.0005922558553193756,-0.0015086813227348,-0.002900593186263741,-0.0013899236098364341,0.001023099688887406,-0.0013236209623416937,-0.0015849012374682392,-0.0017051485090118705,-0.002114078511265097,-0.0005776080720303312,-0.0032503163963116177,-0.0005726215548130242,-0.004555494386958738,-0.00045308152773534515,-0.0008730685540983383,-0.0004351780794376078,-0.0049427128006351755,-0.0029302958958304618,0.00046422734354348137,-0.001908488845853463,-0.002222946524500214,-0.002158791737996623,0.00032299450191595607,-7.083949797012987e-05,-0.00045847482631400995,0.000297906184211582,-8.169417695959828e-05,-0.0005750887891710797,0.0003229047551975472,0.0002448058005864497,0.0002270871857727449,-0.0006420649851261795,-0.0019109323819775329,-0.0005308212163658634,-0.0006007329566645033,-0.0006344186153019986,-0.000579256246383473,-0.0005185305503201419,-0.0022229650419848613
27-30-0.pt,-0.0013501965476133962,-0.0004609127731421767,-0.0002931292609630434,-9.217319944779991e-05,-0.0006417850201360999,2.6287421139478292e-05,-7.817697759657778e-05,-5.526403629341709e-05,-1.7697824798384e-06,-0.0017050471644114713,-0.0002469239009019796,-0.00042324014306782833,-0.0008357519997445861,-0.0003370820794901353,-0.0008023855959436791,-0.0004321241586722477,-0.000270591024415145,-0.0003795585578333447,-0.0006963979322907632,-0.0008529851690188942,-0.0010364781105060526,0.0006628820139033558,-0.0008373961863794644,8.994816245456883e-05,-0.0005616058275986087,-0.0008624612356888812,-0.0012207093635769732,-0.002460145001204886,-0.0010637057953656822,-0.0005997366644796611,-0.0010405117019927535,-0.001376232254092075,-0.0012536636726853722,-0.00023447714816353176,-0.0005587533358603424,-0.0017149539035682673,-0.0005387499935103668,-0.0018540366706031291,-0.00042620209113125725,-0.0008501511518853633,-0.00040889754581138125,-0.0023749178779571205,-0.00015338733293933593,-0.0005976448774056719,-0.0001912184670004829,0.0007184593480516755,0.0008612402220045174,-7.815788621522904e-05,-5.397735405666204e-05,-0.0003844065545878982,-9.057648212973816e-05,-7.156753796013724e-05,-0.00043402071925542916,0.0007732293955968243,0.0007643100892729671,0.0007177931782836361,0.00025490294251810376,-0.0011634132754858027,-0.0003643823724623005,-0.00040876660836581207,-0.00041832463315398077,-0.00040033821418733847,-0.0004089567049958011,-7.838689959817093e-05
27-31-0.pt,-0.0013857617470860667,-0.0005430560043337973,-0.0004394700595259,-9.214643848942211e-05,-0.0006507579945554613,3.5249694162088326e-05,-0.00010172305093115117,-5.350052834956228e-05,-3.981796291739837e-05,-0.0017296593459527488,-0.0002638440470319729,-0.0005266706539413738,-0.00104842474113924,-0.0004485266640136459,-0.0009007308667736568,-0.0005337555841146026,-0.00032305373634534425,-0.0005112399650406094,-0.0008477422787704891,-0.0011431187375774438,-0.0011574758799237138,0.0006666772957027552,-0.001185411730844472,2.644357471587872e-05,-0.0008598210288338523,-0.0009490533424609222,-0.0012950582791539907,-0.0025582892821755334,-0.001093550321109484,-0.0006538808736709696,-0.0010828863393200585,-0.001429236922241565,-0.0012723153063366817,-5.80699974393096e-05,-0.0005607597313414378,-0.0016262789651401615,-0.0005401555291316475,-0.0017019067545790746,-0.00042778452955237895,-0.0008540855908247812,-0.00040947867580380307,-0.002386083862878491,-0.0001628190618014682,-0.0006229568294782675,-0.00019573987859454844,0.0006607814920772627,0.0005790392749121617,-7.94325422327522e-05,-5.3693850120110716e-05,-0.0004832719162232861,-8.798122820828792e-05,-7.139551302769237e-05,-0.0005099687389923806,-0.00108219180829602,-0.0009462090181327978,-0.0009469874161214523,-0.0006004883236734377,-0.0013993321042796093,-0.0004705962834907508,-0.0005104825918594301,-0.000489531609530636,-0.00046397056058126144,-0.0004924123016266697,-4.741476965187905e-05
27-32-0.pt,-0.0013953437464033964,-0.000588459411557547,-0.0002957020748406225,-9.027539218490993e-05,-0.0004474654350142168,9.22159764421833e-05,0.00019670236244315398,-5.450513865481737e-05,0.000595725777004535,-0.0017370295746997923,7.062536828216888e-05,-0.0006215894764823301,-0.0011181763711368652,-0.0004093561755262832,-0.0009888019080009445,-0.0005095603837027536,-0.000341758849493817,-0.0005400112970717259,-0.00085519829824865,-0.001180032823598068,-0.0011216220530561323,0.0008443946709180975,-0.0008787795448722985,0.00041294094175390754,-0.0007666349199117843,-0.0010596044064627092,-0.0013098524689228962,-0.0024925899334114873,-0.001121806563378385,-0.0006812047858145112,-0.0010952991495651238,-0.0014282096442967307,-0.0012730132302165146,0.00012975990129306242,-0.0005604249294811761,-0.0013045146130806731,-0.0005383682302453781,-0.0014427372118048906,-0.0004265795029992527,-0.0008498423517993213,-0.00040895283294437566,-0.002043814549016649,0.00018168267978940916,-0.0007218922727823836,0.0001803554369486842,0.0011558917056948815,0.0009183544131660336,-8.131803434626379e-05,-5.342694807807952e-05,-0.0004220241613826397,-8.819208764363553e-05,-6.934353128930715e-05,-0.00044900598264043293,-0.0007333646293379639,-0.0006055610605946203,-0.000669035586882561,-0.00014196830867695638,-0.001362096867263316,-0.00038388643691419667,-0.00026539255699588364,-0.0003765406682105316,-0.00038477570018807697,-0.0003447561109983765,0.00022407171941103257
27-33-0.pt,-0.0014542268110798108,-0.0006210239065684407,-0.0002972209056870872,-9.087271918028945e-05,-0.0004374212937909561,0.00010107767673692318,-6.733392694794977e-06,-5.340156724388016e-05,0.0005825091559150601,-0.001717640680762357,-2.4657752967541207e-05,-0.0006633667814766099,-0.0011817001473323093,-0.00040839213142118794,-0.0010179068666974233,-0.0005370646384596435,-0.0003511667756815134,-0.000553648614573694,-0.0008747975766932948,-0.0011867179631389032,-0.0010586677108668941,0.0011287671373600638,-0.000985722354341997,0.0004058491121401075,-0.0007260786244876235,-0.0011100362201068182,-0.0013572405619769578,-0.0026664379763637787,-0.0011310461166916888,-0.0007453235690274217,-0.0011916596757337303,-0.0014932533613484403,-0.0013198590571722709,5.3255185717878777e-05,-0.0005584379130618911,-0.0011701610262972277,-0.0005372155109099736,-0.0014397703031609566,-0.0004253281362372458,-0.0008488615069067816,-0.0004080567134441187,-0.0018964331132341034,0.00036609065884071057,-0.0007044050804862386,0.00020887333593415806,0.0011387424569397565,0.0009366104874869909,-7.72540544258101e-05,-5.3351917320592016e-05,-0.000384637316907277,-9.099046177160137e-05,-6.941304857091536e-05,-0.0004204597750352656,-0.001091679831444101,-0.0009486363776848179,-0.0009659822379466265,-0.0008136866940294786,-0.001501866929803875,-0.0003821295546753807,-0.0004591256664185113,-0.0003538168558831842,-0.00038125651032120886,-0.0003560918429051533,0.00029151060544282053
27-34-0.pt,-0.0013462567792031969,-0.0005429793721987285,-0.0001293216043766835,-8.69337994945233e-05,-0.0005259045448144121,-1.4231308196460166e-06,5.11193050755119e-05,-5.072467660591776e-05,4.014845102213856e-05,-0.001610120527609408,-0.00018279356946299856,-0.0005988309500575767,-0.0010253475576138596,-0.00034228351606271256,-0.0009114035921970635,-0.0004421518419399798,-0.00029637433885238785,-0.000481422412862087,-0.0006303026892374543,-0.0009618505681194009,-0.0008353441521603694,0.0014390463293558794,-0.0006134999562660815,0.0006576815333979993,-0.0003988217198691835,-0.0009271174386726812,-0.001385413690260787,-0.002495940195704599,-0.0010954520072083,-0.0006829015221628191,-0.0011205871068752618,-0.0014201395281127726,-0.0013179639889646243,0.0004401654153109835,-0.0005575984433947912,-0.0010316720567543412,-0.0005355592991425963,-0.0011681461125174874,-0.0004246147118740993,-0.0008457111605946073,-0.00040653761098500846,-0.0017080071446013913,0.0007128315664050389,-0.0006402813303756924,0.0004315785793753804,0.0014779597309905023,0.0011772771995845741,-7.807654037047278e-05,-5.335146749425127e-05,-0.00044851857569457943,-8.497022134094862e-05,-6.902187672833097e-05,-0.0004995323400459083,-1.373129114663434e-05,1.4103164120722692e-05,3.769471568783351e-05,9.340569088216843e-05,-0.0011132752543045377,-0.0004181497337536492,-0.00037654713005381003,-0.0004433305153904835,-0.0004457823184783648,-0.00043465195280308804,0.0005831113936998956
27-35-0.pt,-0.0013380319927154903,-0.0005339489773752609,-7.205431637388091e-05,-8.795781350650921e-05,-0.0005446252113033721,3.1797791492770766e-05,0.00020746196798254567,-5.428565248152287e-05,0.000563530434055118,-0.0016643718518063928,2.6347747787963235e-05,-0.0005378853817438232,-0.0009799112520550806,-0.00033058503432262953,-0.0008279792965772159,-0.0004341988154961443,-0.00029664410802747356,-0.000440101838948121,-0.0005166413658545374,-0.0009320277379289932,-0.0007688301004580143,0.001588359216314152,-0.0005616301007269955,0.0007610747415459939,-0.00028891684662681337,-0.0009267649699071234,-0.0013025288714029288,-0.0024374409386644855,-0.0010953146367574278,-0.0006499178817588114,-0.0011063117328930306,-0.0013817451028669988,-0.0012533861114248747,0.0006093975993720443,-0.0005554277249610585,-0.0008395240031380163,-0.0005339049201597256,-0.0010524681324972911,-0.0004231190957947904,-0.0008459951371202376,-0.0004058805138492699,-0.0015198907738670257,0.0008772900255409929,-0.0005440903402687598,0.0005135463010929595,0.001677367625577272,0.0012978523546549362,-7.928999871056296e-05,-5.3115453940437217e-05,-0.0005192789663259601,-8.683494034577734e-05,-6.909608006893571e-05,-0.0005265498866029163,-0.0009436958093140473,-0.0008702711513830898,-0.0008861415894792556,-0.0005801188134330042,-0.0010231544199766679,-0.00045374981237918094,-0.0003621746335987301,-0.00042230650636544486,-0.00041372930019763834,-0.0004277645285659792,0.000647183265514817
27-36-0.pt,-0.0012505464567046877,-0.00036444615364377217,-7.018117154198806e-05,-8.009620238567762e-05,-0.0003936993065741386,0.00010800404633742885,6.354199725899966e-05,-5.1446399668041624e-05,1.9398645229472766e-05,0.000864806972080454,-4.6187791680005145e-05,-0.00043737555813306477,-0.0008424435764008019,-0.00034467236216458193,-0.0007814323032658348,-0.0003343563861507559,-0.0002483051816198181,-0.0004711685706469072,-0.00032672406566905355,-0.0006918302310366982,-0.0005417346738724487,0.0017905998841044896,-0.0003367751126239211,0.0008303799840934706,0.0001190484245036419,-0.0006521932908842398,-0.001265746568136213,-0.0024460750546820694,-0.0010373173533373735,-0.0006148457057637631,-0.0010930264388999105,-0.0013486901967705554,-0.0012560279246444457,0.0007571025072106738,-0.0005527280796514175,-0.0007741277374733232,-0.0005308620589538185,-0.0008398482397035901,-0.00042140824548488656,-0.0008399420286162936,-0.00040326087640334303,-0.0013816610038118358,0.001059738185308277,-0.00042581306878138265,0.0005287265291729304,0.001731281564279503,0.0014050557637935808,-7.420215917323638e-05,-5.412709646717941e-05,-0.0004338233336585097,-8.485752629820564e-05,-6.824327951791381e-05,-0.0004946572142422711,0.00031866946553007764,0.00034872562487211925,0.0003353923580097411,0.0003639009270380146,-0.0008762655016510035,-0.00033576380230152853,-0.00042283834246932306,-0.0003242335217032426,-0.00033586984893145045,-0.0003719020606839765,0.0008196238016425219
27-37-0.pt,-0.001150919994472122,8.463943350895257e-05,8.599494064395196e-05,-7.149845965682887e-05,-0.0002245896391206791,4.8775209032731045e-05,4.491035270322243e-05,-4.518568759690495e-05,-8.906664194597459e-05,0.0031226063034812536,-4.4524756302037994e-05,-6.461242553022129e-05,-5.415020317845582e-05,0.00022393861802281762,-0.0001231091845067297,-6.775638605323035e-05,0.0005401247948570894,-0.00016033730861893358,0.00020651966585184033,0.0014324373611682355,-0.00031650475872366344,0.0016486678162363642,-0.00022415665977084986,0.0008225076113794661,0.00011334374459292817,-8.558188078573824e-05,-0.0010659775204031306,-0.002139989387784766,-0.0009035214839101819,-0.0005137963134876262,-0.0009358674874961755,-0.00122348437386693,-0.0010916328395830122,0.0008632598601062726,-0.0005485401958848574,-0.0005873810963697985,-0.0005246590662838479,-0.0007698001530821753,-0.0004169041431263471,-0.0008334309732792142,-0.0004055180315041856,-0.0012604784190659091,0.0009518162841355722,-0.00021508029161839426,0.000745270253979467,0.001945159748134518,0.0017602779290002651,-6.599601091367904e-05,-5.368831449247525e-05,-0.0002516111246722295,-8.105547327958137e-05,-6.728566564866678e-05,-0.000317628295453173,-0.000856677930661413,-0.000898876602980192,-0.0008620071126073867,0.00026726115101135606,-0.0005400186304511433,-0.0002691957175380844,-0.00031560889361419614,-0.00021132190326251762,-0.0002629717679232418,-0.00026893438132326937,0.0009269930663297684
27-38-0.pt,-0.0009757952697041776,0.0005841998160088581,0.0004808722355544573,-7.140779161214393e-05,-0.00048319137868628253,7.168313813853423e-05,0.00014148578389532748,-4.2632038649292033e-05,-0.00010089806621395233,-0.0011881634509859562,1.934665781067847e-05,0.0005250682786769276,0.0018287279307705874,0.00041303780526497004,0.0011369073005772236,0.0003097364407117068,0.0007420880617068374,0.0005223811577773834,0.0009026969009174678,0.00225846731293423,0.0015647429032339957,0.0017267151829053527,0.00022207294379825157,0.0012357719500151068,0.00042987873673997357,0.0012490694242558089,-0.0008937451819479148,-0.001805045684298051,-0.0006744300325723104,-0.000349493725948839,-0.0006874351345482858,-0.0009859958707802178,-0.00087394463284738,0.0014526851869148887,-0.0005405201691253425,-0.00013458956676734717,-0.0005182563238343053,-0.00035837137042110185,-0.0004123050356924782,-0.0008184959384427897,-0.00039316591073084887,-0.0005014799306736373,0.0015232405677155724,0.0005427458747119216,0.001304402810484438,0.0021080037624727904,0.002372237587071617,-5.9365113117669445e-05,-5.244188831068204e-05,-0.0004728567478173457,-6.854212146057772e-05,-6.40673353400535e-05,-0.0004559377340074697,0.005027865011039915,0.00507014595711977,0.004942217277573901,0.0003594219768743845,-9.699462753407427e-05,-0.0004077309209097473,-0.00028731534924642714,-0.0004016761852791538,-0.0003708145442683992,-0.00034284706752067494,0.001360076364507774
27-39-0.pt,-0.0010463246101815842,0.0003666659902185832,0.00015849153254245943,-7.728152555376944e-05,-0.0007008573545091661,5.4373729931823334e-05,-2.0034091187714696e-05,-4.173838594525982e-05,-9.97342180398945e-05,-0.0012946163628932848,-0.00014785167067857575,0.000584438925850114,0.001089991113058066,0.0005437713765759293,0.0006976108468296243,0.00040556455934545203,0.0004876919577476946,0.0007291791989826645,0.000565223039890633,0.001420750810936635,0.000835706395253359,0.0012492178710396778,-0.00011128369042653452,0.0007280957227262717,0.00020712237448705488,0.0004601934742883804,-0.0009832333347404277,-0.002022635836170735,-0.0008321196135992959,-0.0004985018933284087,-0.0007895297319518399,-0.0011190977811897627,-0.0009192279838285158,0.0006401077640216699,-0.0005477999990267136,-0.0006939033780715244,-0.0005273360418688667,-0.0009845624782700883,-0.0004186351526883975,-0.0008299791287771879,-0.0003995901354380285,-0.0011459802356272796,0.000909253886032735,0.000625567213657295,0.0005799811402228946,0.0012760842268791928,0.0014411854359704314,-6.039326950363204e-05,-5.241218567374785e-05,-0.0005184401233029576,-7.046596257415562e-05,-6.508498897165766e-05,-0.0005597419687847809,-0.0008792931958136862,-0.0008191915534266565,-0.0008131911718427345,-0.0009794515770125644,-0.00043529694818814665,-0.0005102361118856649,-0.0003080333188252996,-0.0004150140600427444,-0.0004005096253736953,-0.0004339296518054022,0.0005921042187259653
27-4-0.pt,-0.00165329387761472,-0.00019456348732591516,-0.002242611025470041,0.00044337799669416444,-0.0009358423259016356,-0.00035105099765027136,-7.187158616898687e-05,0.00017669448829744954,-0.0012191288713218717,-0.0016702714076952364,-0.00040601686854276563,-7.320862768859459e-05,-0.00027417741289442374,5.47537647415168e-05,-0.0007925900833956188,-3.277048469424167e-05,0.00022600383963668376,0.0001485164103602079,0.0009075536724295073,-0.0012824218653657085,-0.002199851355142528,-0.002299655272521074,-0.002177234128580571,-0.0023371712474496865,-0.001636113237696594,-0.0009746843400670077,-0.0014990159741771949,-0.00281259510947261,-0.0013525065841749671,0.00040240795951114965,-0.0013613171561257724,-0.001477451555672671,-0.0017139812790153,-0.002438617714727633,-0.0005775221795258756,-0.0034393370427959085,-0.0005805014683923824,-0.004644154446592812,-0.00044822897879630595,-0.0008777045077355697,-0.00044005849685266525,-0.004942861827607429,-0.0031087679924226854,-5.062910233949016e-05,-0.0022997391147556857,-0.0023414187056921333,-0.0024753705986556,0.0003504527830164157,-6.519986667268354e-05,-0.0005554142315420665,0.000302725376409012,-8.032782798170207e-05,-0.0006706408185164733,-9.331586402624999e-05,-5.285212623197503e-05,-0.00013570015306051927,-0.0009231496240740544,-0.001954115862726823,-0.0006258904558997659,-0.0006270360684772126,-0.0006893914795813487,-0.000621166520116472,-0.0006270199668788495,-0.002414785734421233
27-40-0.pt,-0.0010472764619601127,0.0005362274550029039,2.220812397636861e-05,-6.935289550559007e-05,-0.0007174015281816089,4.849266894725667e-05,3.1953488693426245e-05,-3.835056063865719e-05,-0.00011124958101410321,0.002632082829468214,-0.00010555750481605826,0.00058141975549741,0.0011318112968713592,0.00047686411925644523,0.0009787435434884316,0.0005059938070789428,0.00038925019658488054,0.0006241785878390744,0.0005862629229983437,0.0013605531560328759,0.0009581271019000176,0.0010763363761204217,-0.00022323682705486017,0.0005371863705570573,0.00015625301607317106,0.0003961693415907875,-0.000972412172072456,-0.002024066685426436,-0.0008272348462477118,-0.00044498747389934716,-0.0007975373625822946,-0.0011193804039534604,-0.000967784281004703,0.0004741802875915342,-0.0005470014753807346,-0.0008480665769432234,-0.0005249047056074172,-0.0012142414133022366,-0.0004168286848354057,-0.0008278693900064286,-0.00040538570994613337,-0.0014445279492771165,0.0005977550375445421,0.0009338420376570872,0.00038305927803245957,0.0011434146382145256,0.001199757952108981,-5.313766560621721e-05,-5.3471236945494174e-05,-0.0005513287971646181,-7.237418174187559e-05,-6.515287985384964e-05,-0.0006193545849956382,-0.0010241844083731335,-0.0009453369942518404,-0.000982479546100712,-0.0003345752851376154,-0.0005091099383482147,-0.0005690701860378953,-0.00026674480840195407,-0.00047105930895170945,-0.00047063614277464445,-0.00047732482289208596,0.00048005134518345544
27-41-0.pt,-0.000997317268520904,0.0006217192952426511,0.00011215896232935705,-6.852795188096508e-05,-0.0007905426874584753,4.7680222577323825e-05,0.00012641419029373415,-3.804527286566091e-05,-0.00011437184693919561,0.002708138655233313,-4.869185140757889e-05,0.000648941578688144,0.001396245060236551,0.0006257013468257771,0.0011127384820469807,0.0006756808238707063,0.0006216144356164081,0.0007616789449701639,0.0007817802329000945,0.0017636711287514913,0.0012177150558536191,0.0014521692770177314,-0.00019462572440958822,0.0006047762132930617,0.0001918342524591774,0.0006623976755052731,-0.0009437186904471265,-0.0019468834712808418,-0.0007926698932009482,-0.0004014447685829373,-0.0007839287106690772,-0.0010962607487255988,-0.0009534280280168831,0.000619105285478122,-0.0005434494136286815,-0.0006903131251088725,-0.00052336631456991,-0.0010547416992741083,-0.0004145487312391894,-0.0008243637359815917,-0.00040368911327038953,-0.0012654808764127469,0.0006431827576955849,0.0007796831208113909,0.0007044967626967791,0.001322898351501453,0.0015562227687787675,-5.112054776507904e-05,-5.3364930685535365e-05,-0.0005803211807618882,-7.153593353052533e-05,-6.401601463870838e-05,-0.0006179349018558837,-0.0010058822679884073,-0.0009361167976854049,-0.000954278408184377,-7.470035467618714e-05,-0.0004174626903907084,-0.0005743430140005544,0.00013378832356899267,-0.000534250856197791,-0.0004984509382298191,-0.0004928580280497252,0.0007387850784218391
27-42-0.pt,-0.0009839506188981323,0.000512060839048485,0.001808949757629322,-6.560388977003639e-05,-0.0011367547960865615,3.696165427109982e-05,0.00015456055149837056,-3.499593359383396e-05,-0.00012877884525992484,0.002523244886933387,-0.00020496533244647284,0.0006746830374315338,0.0011096769464825637,0.00045489140863964477,0.0008867885360064527,0.0006170459478683104,0.00047305003635786657,0.0007263276781572348,0.0006319770851883203,0.001470490207800555,0.0011918484923094707,0.0012067907022275445,-0.00044405260403551855,0.001637017709664374,-0.00010117497756347134,0.0005939581615103048,-0.0008725277388663005,-0.0019150532367331712,-0.0007972231424080968,-0.00035508769128615,-0.0006994738631120196,-0.0010806932502128708,-0.0009451630391508557,0.0014644520965647915,-0.0005388467529448559,-0.0003490817019242767,-0.0005182603200426247,-5.895056570350717e-05,-0.0004103887418121252,-0.0008092957977289894,-0.0004009333571221556,0.0010174692277878901,0.0015403972456212384,0.0006377041427954649,0.0003222693685899759,0.0024422137146617637,0.0026365894532479886,-4.9357747372857925e-05,-4.3947178400269246e-05,-0.0008558086207503106,-5.9044393656292784e-05,-5.807781363908589e-05,-0.0007897873965908088,-0.0008285060445634909,-0.0008229698201160725,-0.0008284872672021554,0.00026934609539824346,-0.0007200105871077811,-0.0007915393817384762,0.0001590565376911732,-0.0008007947864634204,-0.0008037300313557144,-0.0008836618863887442,0.0020550694643231846
27-43-0.pt,-0.000848671302502772,0.000713638113121819,0.0024978516643397487,-5.9668820649583755e-05,-0.000256582792751947,2.7167954734870758e-05,0.00018003105875102305,-3.414251102974554e-05,0.0004900373542497061,0.0028106095529460955,-0.0002017908187531953,0.0009493096769592232,0.0014807626125023692,0.0006568209269118308,0.001293537050839204,0.0008238303328050012,0.000531705968359857,0.0009220411982982761,0.0010226025865704292,0.0019678926562951907,0.002350194764666309,0.001425468725866299,-0.000340979001201725,0.002823124961787932,3.822998140771978e-05,0.0008391357135671612,-0.0007768220693310525,-0.0017665379482315173,-0.0006174207515884017,-0.0001864839689107285,-0.0006356920344255135,-0.0009352008543180965,-0.0007928165672193118,0.0021286957045392164,-0.0005284372975159894,0.0001386143904706232,-0.0005062050105965462,0.0003665386240825967,-0.0004045613125444695,-0.0008015235482954198,-0.0003964696886752198,0.0017489627847668235,0.0019487160929375256,0.0012409802082479493,0.0010768918891778635,0.0033863523222691407,0.003742070854600309,-4.660919296765762e-05,-4.343360107141621e-05,-0.0004411220908373369,-5.5699180813137666e-05,-5.50272667078399e-05,-0.00037294764852915203,-0.00020097308798817798,-0.00015405904806165503,-0.000177415807955127,0.0014011218384879828,-0.000597360385243066,-0.0002839897446867449,0.00024297427087827296,-0.0003451937936180372,-0.00039943739607509475,-0.0006233777808004171,0.0025248110327892913
27-44-0.pt,-0.0009267258502521856,0.0007193498262652582,0.0028301007776162495,-5.308834401532054e-05,-0.0002553836499922068,-1.726089979233717e-05,0.00010722890692652044,-3.384942979364007e-05,-0.00010015855781603959,0.0029453265349316544,-0.00022603627735261883,0.0009070985503087571,0.001261858584904018,0.0006037092624265705,0.0012539428525752618,0.0007480174796432023,0.0005276143050907897,0.0007565829087291681,0.0009973475006645016,0.001862717030825301,0.0022028658917726492,0.0018258272008263026,-0.0004277785531402883,0.0029657505015109388,-7.525274052357679e-05,0.0008696973296902349,-0.0007638613005763487,-0.0017648428174988327,-0.0006518946777483382,-1.842133446179968e-05,-0.0006617496262805884,-0.0009528376427028443,-0.0008263723801614994,0.0023498965243008985,-0.0005266069550491253,0.0006780802506360427,-0.0005044700351421304,0.0006352203593934079,-0.00040437616800725434,-0.000798891439048484,-0.00039140469344942536,0.002739995746566834,0.0032946784562621085,0.0010498816663753097,0.002210689723647826,0.0037447706219956227,0.003824382343665556,-4.802992932101361e-05,-3.783867531782726e-05,-0.0004439307949070082,-5.408898828185877e-05,-5.027567349647223e-05,-0.0004063058102414414,-0.0005128971565803717,-0.0004551128987018971,-0.00048372014565393573,-0.00046328192081070656,-0.0007108937471475107,-0.00048426939446669673,0.0006737742797014437,-0.00041203623061121536,-0.0004009968701416327,-0.0005619705332489313,0.0029662258805716315
27-45-0.pt,-0.0008495003765933556,0.0009341636156378851,0.0032968482520322733,-4.7544675059575795e-05,-0.00047481894247513267,-6.297212350675888e-05,0.0001901347379428612,-3.232560368357761e-05,-0.0001001926155998041,0.002844260100636968,-0.00019663506075261902,0.0010707415810738067,0.0014858444953730768,0.0009486628364974688,0.0013104540051607561,0.0009477781649625666,0.0010450002365578806,0.0008069194529611034,0.002320434867712555,0.002160783463402425,0.0027855768740984643,0.0023857578544398852,-0.00035968844245350134,0.0032828970046916727,-3.6791139031495064e-05,0.0010502421972400533,-0.0007106818293840484,-0.0016547470558760495,-0.0005770435933926821,0.00017972302262127425,-0.0005919180814104039,-0.0008646960187621431,-0.0007567211005461522,0.0033268185657089797,-0.000520500038451384,0.0009785655199344356,-0.000496936442318144,0.0013977429660849705,-0.0003952728729600604,-0.0007921796062790841,-0.0003843482568675599,0.0034067471963936586,0.004309044568830445,0.0016688052389772301,0.0024372069600287877,0.004183271027785371,0.004384381760137178,-4.42599498144634e-05,-3.283489787626757e-05,-0.0005739288261230133,-5.23795388952217e-05,-4.334252197338624e-05,-0.0005325876430158667,-0.00046570894090946596,-0.0005628831530604876,-0.0005348434909348405,0.0015227514435697794,-0.0005889821120489494,-0.0005560820288827886,0.0008147353039707117,-0.0004186362926833138,-0.0004902104561349413,-0.0007151186674136451,0.004169782654855359
27-46-0.pt,-0.0008249743403040494,0.0016191170157097848,0.0038031507043882157,-4.4170001409391964e-05,-0.0003524996642375943,-4.879715603691255e-05,9.46899745987887e-05,-3.153205885583551e-05,0.0005192110378335887,0.003545244618119629,-0.00024179647923120118,0.0013996847679505335,0.0023854690884141843,0.0008972594479069112,0.0020846141654579753,0.0017289637643071436,0.0012163680127781347,0.0012060879811281297,0.0031305128802624357,0.0042701585539210675,0.0032085037655935284,0.002531714814256363,-0.0002831316481440503,0.003560532179084541,4.474808239879618e-05,0.001511494660754781,-0.0007112522509422585,-0.0014810602868979487,-0.0005873524948960611,0.00030334856671654034,-0.0005161160730596709,-0.0008730947735843607,-0.0007387070809314525,0.0036889658499909017,-0.0004999705569419222,0.0011028254822073584,-0.0004807431639312904,0.0025018335698039763,-0.00040057252665529373,-0.0007613505115230224,-0.0003758643913107918,0.0042987648083435874,0.005483460946708763,0.0034939186914117234,0.0030576588525152945,0.004472786152206363,0.00419825357737521,-2.529375660878878e-05,-3.0523537308171574e-05,-0.0003751971851489354,-5.159814634367924e-05,-3.8353725290120175e-05,-0.00021827273596005683,0.00020479631130391077,0.00025207213865578124,8.993641856506882e-05,0.0018050351146184358,-0.0004738031103911353,-0.00038692570336937835,0.0009809592107501914,-0.00027126904790617364,-0.0002867284937538928,-0.0004918602429018916,0.004760849160129057
