job,machine,btw,perm,perm_idx,betweenness_mean,signature
0,1,0.05555555555555556,"(2, 0, 5)",77,0.08065843621399177,1+1+1
0,0,0.0851851851851852,"(2, 0, 5)",77,0.08065843621399177,1+1+1
0,2,0.07962962962962962,"(2, 0, 5)",77,0.08065843621399177,1+1+1
1,0,0.07407407407407407,"(2, 0, 5)",77,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(2, 0, 5)",77,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(2, 0, 5)",77,0.08065843621399177,1+1+1
2,2,0.1037037037037037,"(2, 0, 5)",77,0.08065843621399177,1+1+1
2,1,0.07222222222222223,"(2, 0, 5)",77,0.08065843621399177,1+1+1
2,0,0.0962962962962963,"(2, 0, 5)",77,0.08065843621399177,1+1+1
0,1,0.10925925925925926,"(2, 1, 0)",78,0.09218106995884773,1+1+1
0,0,0.10370370370370371,"(2, 1, 0)",78,0.09218106995884773,1+1+1
0,2,0.08148148148148147,"(2, 1, 0)",78,0.09218106995884773,1+1+1
1,0,0.08148148148148149,"(2, 1, 0)",78,0.09218106995884773,1+1+1
1,2,0.1037037037037037,"(2, 1, 0)",78,0.09218106995884773,1+1+1
1,1,0.10925925925925925,"(2, 1, 0)",78,0.09218106995884773,1+1+1
2,0,0.06481481481481481,"(2, 1, 0)",78,0.09218106995884773,1+1+1
2,1,0.11111111111111109,"(2, 1, 0)",78,0.09218106995884773,1+1+1
2,2,0.0648148148148148,"(2, 1, 0)",78,0.09218106995884773,1+1+1
0,1,0.14074074074074075,"(2, 1, 1)",79,0.0928395061728395,2+1
0,0,0.10370370370370367,"(2, 1, 1)",79,0.0928395061728395,2+1
0,2,0.0962962962962963,"(2, 1, 1)",79,0.0928395061728395,2+1
1,0,0.0651851851851852,"(2, 1, 1)",79,0.0928395061728395,2+1
1,2,0.10370370370370371,"(2, 1, 1)",79,0.0928395061728395,2+1
1,1,0.07851851851851852,"(2, 1, 1)",79,0.0928395061728395,2+1
2,0,0.06518518518518518,"(2, 1, 1)",79,0.0928395061728395,2+1
2,2,0.1037037037037037,"(2, 1, 1)",79,0.0928395061728395,2+1
2,1,0.07851851851851852,"(2, 1, 1)",79,0.0928395061728395,2+1
0,1,0.07851851851851852,"(2, 1, 2)",80,0.09283950617283951,2+1
0,0,0.10370370370370371,"(2, 1, 2)",80,0.09283950617283951,2+1
0,2,0.0651851851851852,"(2, 1, 2)",80,0.09283950617283951,2+1
1,0,0.0962962962962963,"(2, 1, 2)",80,0.09283950617283951,2+1
1,2,0.10370370370370371,"(2, 1, 2)",80,0.09283950617283951,2+1
1,1,0.14074074074074075,"(2, 1, 2)",80,0.09283950617283951,2+1
2,1,0.07851851851851852,"(2, 1, 2)",80,0.09283950617283951,2+1
2,0,0.1037037037037037,"(2, 1, 2)",80,0.09283950617283951,2+1
2,2,0.06518518518518518,"(2, 1, 2)",80,0.09283950617283951,2+1
0,1,0.07962962962962962,"(2, 1, 3)",81,0.08065843621399177,1+1+1
0,0,0.08518518518518518,"(2, 1, 3)",81,0.08065843621399177,1+1+1
0,2,0.05555555555555556,"(2, 1, 3)",81,0.08065843621399177,1+1+1
1,0,0.0962962962962963,"(2, 1, 3)",81,0.08065843621399177,1+1+1
1,2,0.07222222222222223,"(2, 1, 3)",81,0.08065843621399177,1+1+1
1,1,0.1037037037037037,"(2, 1, 3)",81,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(2, 1, 3)",81,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(2, 1, 3)",81,0.08065843621399177,1+1+1
2,0,0.07407407407407407,"(2, 1, 3)",81,0.08065843621399177,1+1+1
0,1,0.1037037037037037,"(2, 1, 4)",82,0.08065843621399177,1+1+1
0,0,0.07222222222222223,"(2, 1, 4)",82,0.08065843621399177,1+1+1
0,2,0.09629629629629631,"(2, 1, 4)",82,0.08065843621399177,1+1+1
1,0,0.05555555555555556,"(2, 1, 4)",82,0.08065843621399177,1+1+1
1,2,0.0851851851851852,"(2, 1, 4)",82,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(2, 1, 4)",82,0.08065843621399177,1+1+1
2,2,0.07407407407407407,"(2, 1, 4)",82,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(2, 1, 4)",82,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(2, 1, 4)",82,0.08065843621399177,1+1+1
0,1,0.08518518518518518,"(2, 1, 5)",83,0.07901234567901234,1+1+1
0,0,0.06666666666666667,"(2, 1, 5)",83,0.07901234567901234,1+1+1
0,2,0.0851851851851852,"(2, 1, 5)",83,0.07901234567901234,1+1+1
1,0,0.08518518518518518,"(2, 1, 5)",83,0.07901234567901234,1+1+1
1,2,0.06666666666666667,"(2, 1, 5)",83,0.07901234567901234,1+1+1
1,1,0.0851851851851852,"(2, 1, 5)",83,0.07901234567901234,1+1+1
2,2,0.08518518518518518,"(2, 1, 5)",83,0.07901234567901234,1+1+1
2,1,0.06666666666666667,"(2, 1, 5)",83,0.07901234567901234,1+1+1
2,0,0.08518518518518518,"(2, 1, 5)",83,0.07901234567901234,1+1+1
0,1,0.07116402116402117,"(2, 2, 0)",84,0.10699588477366254,2+1
0,0,0.14338624338624337,"(2, 2, 0)",84,0.10699588477366254,2+1
0,2,0.08597883597883597,"(2, 2, 0)",84,0.10699588477366254,2+1
1,1,0.07116402116402117,"(2, 2, 0)",84,0.10699588477366254,2+1
1,0,0.14338624338624337,"(2, 2, 0)",84,0.10699588477366254,2+1
1,2,0.08597883597883597,"(2, 2, 0)",84,0.10699588477366254,2+1
2,0,0.091005291005291,"(2, 2, 0)",84,0.10699588477366254,2+1
2,1,0.15396825396825398,"(2, 2, 0)",84,0.10699588477366254,2+1
2,2,0.11693121693121694,"(2, 2, 0)",84,0.10699588477366254,2+1
0,1,0.07851851851851852,"(2, 2, 1)",85,0.0928395061728395,2+1
0,0,0.1037037037037037,"(2, 2, 1)",85,0.0928395061728395,2+1
0,2,0.0651851851851852,"(2, 2, 1)",85,0.0928395061728395,2+1
1,1,0.07851851851851852,"(2, 2, 1)",85,0.0928395061728395,2+1
1,0,0.1037037037037037,"(2, 2, 1)",85,0.0928395061728395,2+1
1,2,0.06518518518518518,"(2, 2, 1)",85,0.0928395061728395,2+1
2,0,0.09629629629629631,"(2, 2, 1)",85,0.0928395061728395,2+1
2,2,0.1037037037037037,"(2, 2, 1)",85,0.0928395061728395,2+1
2,1,0.14074074074074075,"(2, 2, 1)",85,0.0928395061728395,2+1
0,1,0.08888888888888888,"(2, 2, 2)",86,0.1185185185185185,3
0,0,0.17777777777777776,"(2, 2, 2)",86,0.1185185185185185,3
0,2,0.08888888888888888,"(2, 2, 2)",86,0.1185185185185185,3
1,1,0.08888888888888888,"(2, 2, 2)",86,0.1185185185185185,3
1,0,0.17777777777777776,"(2, 2, 2)",86,0.1185185185185185,3
1,2,0.08888888888888888,"(2, 2, 2)",86,0.1185185185185185,3
2,1,0.08888888888888888,"(2, 2, 2)",86,0.1185185185185185,3
2,0,0.17777777777777776,"(2, 2, 2)",86,0.1185185185185185,3
2,2,0.08888888888888888,"(2, 2, 2)",86,0.1185185185185185,3
0,1,0.08597883597883597,"(2, 2, 3)",87,0.10699588477366256,2+1
0,0,0.1433862433862434,"(2, 2, 3)",87,0.10699588477366256,2+1
0,2,0.07116402116402117,"(2, 2, 3)",87,0.10699588477366256,2+1
1,1,0.08597883597883597,"(2, 2, 3)",87,0.10699588477366256,2+1
1,0,0.1433862433862434,"(2, 2, 3)",87,0.10699588477366256,2+1
1,2,0.07116402116402117,"(2, 2, 3)",87,0.10699588477366256,2+1
2,1,0.11693121693121696,"(2, 2, 3)",87,0.10699588477366256,2+1
2,2,0.15396825396825398,"(2, 2, 3)",87,0.10699588477366256,2+1
2,0,0.09100529100529102,"(2, 2, 3)",87,0.10699588477366256,2+1
0,1,0.06555555555555556,"(2, 2, 4)",88,0.07950617283950617,2+1
0,0,0.08444444444444445,"(2, 2, 4)",88,0.07950617283950617,2+1
0,2,0.06555555555555556,"(2, 2, 4)",88,0.07950617283950617,2+1
1,1,0.06555555555555556,"(2, 2, 4)",88,0.07950617283950617,2+1
1,0,0.08444444444444445,"(2, 2, 4)",88,0.07950617283950617,2+1
1,2,0.06555555555555556,"(2, 2, 4)",88,0.07950617283950617,2+1
2,2,0.1088888888888889,"(2, 2, 4)",88,0.07950617283950617,2+1
2,0,0.06666666666666667,"(2, 2, 4)",88,0.07950617283950617,2+1
2,1,0.1088888888888889,"(2, 2, 4)",88,0.07950617283950617,2+1
0,1,0.0651851851851852,"(2, 2, 5)",89,0.09283950617283951,2+1
0,0,0.1037037037037037,"(2, 2, 5)",89,0.09283950617283951,2+1
0,2,0.07851851851851852,"(2, 2, 5)",89,0.09283950617283951,2+1
1,1,0.0651851851851852,"(2, 2, 5)",89,0.09283950617283951,2+1
1,0,0.1037037037037037,"(2, 2, 5)",89,0.09283950617283951,2+1
1,2,0.07851851851851852,"(2, 2, 5)",89,0.09283950617283951,2+1
2,2,0.14074074074074075,"(2, 2, 5)",89,0.09283950617283951,2+1
2,1,0.1037037037037037,"(2, 2, 5)",89,0.09283950617283951,2+1
2,0,0.0962962962962963,"(2, 2, 5)",89,0.09283950617283951,2+1
0,1,0.06481481481481481,"(2, 3, 0)",90,0.09218106995884773,1+1+1
0,0,0.11111111111111109,"(2, 3, 0)",90,0.09218106995884773,1+1+1
0,2,0.06481481481481483,"(2, 3, 0)",90,0.09218106995884773,1+1+1
1,1,0.08148148148148149,"(2, 3, 0)",90,0.09218106995884773,1+1+1
1,2,0.1037037037037037,"(2, 3, 0)",90,0.09218106995884773,1+1+1
1,0,0.10925925925925925,"(2, 3, 0)",90,0.09218106995884773,1+1+1
2,0,0.10925925925925926,"(2, 3, 0)",90,0.09218106995884773,1+1+1
2,1,0.10370370370370371,"(2, 3, 0)",90,0.09218106995884773,1+1+1
2,2,0.08148148148148147,"(2, 3, 0)",90,0.09218106995884773,1+1+1
0,1,0.07962962962962962,"(2, 3, 1)",91,0.08065843621399177,1+1+1
0,0,0.08518518518518518,"(2, 3, 1)",91,0.08065843621399177,1+1+1
0,2,0.05555555555555556,"(2, 3, 1)",91,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(2, 3, 1)",91,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(2, 3, 1)",91,0.08065843621399177,1+1+1
1,0,0.07407407407407407,"(2, 3, 1)",91,0.08065843621399177,1+1+1
2,0,0.0962962962962963,"(2, 3, 1)",91,0.08065843621399177,1+1+1
2,2,0.07222222222222223,"(2, 3, 1)",91,0.08065843621399177,1+1+1
2,1,0.1037037037037037,"(2, 3, 1)",91,0.08065843621399177,1+1+1
0,1,0.08597883597883597,"(2, 3, 2)",92,0.10699588477366256,2+1
0,0,0.1433862433862434,"(2, 3, 2)",92,0.10699588477366256,2+1
0,2,0.07116402116402117,"(2, 3, 2)",92,0.10699588477366256,2+1
1,1,0.11693121693121694,"(2, 3, 2)",92,0.10699588477366256,2+1
1,2,0.15396825396825398,"(2, 3, 2)",92,0.10699588477366256,2+1
1,0,0.091005291005291,"(2, 3, 2)",92,0.10699588477366256,2+1
2,1,0.08597883597883599,"(2, 3, 2)",92,0.10699588477366256,2+1
2,0,0.14338624338624337,"(2, 3, 2)",92,0.10699588477366256,2+1
2,2,0.07116402116402117,"(2, 3, 2)",92,0.10699588477366256,2+1
0,1,0.11693121693121694,"(2, 3, 3)",93,0.10699588477366256,2+1
0,0,0.153968253968254,"(2, 3, 3)",93,0.10699588477366256,2+1
0,2,0.091005291005291,"(2, 3, 3)",93,0.10699588477366256,2+1
1,1,0.08597883597883599,"(2, 3, 3)",93,0.10699588477366256,2+1
1,2,0.1433862433862434,"(2, 3, 3)",93,0.10699588477366256,2+1
1,0,0.07116402116402117,"(2, 3, 3)",93,0.10699588477366256,2+1
2,1,0.08597883597883599,"(2, 3, 3)",93,0.10699588477366256,2+1
2,2,0.14338624338624337,"(2, 3, 3)",93,0.10699588477366256,2+1
2,0,0.07116402116402117,"(2, 3, 3)",93,0.10699588477366256,2+1
0,1,0.07962962962962962,"(2, 3, 4)",94,0.08065843621399177,1+1+1
0,0,0.07962962962962962,"(2, 3, 4)",94,0.08065843621399177,1+1+1
0,2,0.07407407407407407,"(2, 3, 4)",94,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(2, 3, 4)",94,0.08065843621399177,1+1+1
1,2,0.08518518518518518,"(2, 3, 4)",94,0.08065843621399177,1+1+1
1,0,0.05555555555555556,"(2, 3, 4)",94,0.08065843621399177,1+1+1
2,2,0.0962962962962963,"(2, 3, 4)",94,0.08065843621399177,1+1+1
2,0,0.07222222222222223,"(2, 3, 4)",94,0.08065843621399177,1+1+1
2,1,0.1037037037037037,"(2, 3, 4)",94,0.08065843621399177,1+1+1
0,1,0.08148148148148147,"(2, 3, 5)",95,0.09218106995884773,1+1+1
0,0,0.1037037037037037,"(2, 3, 5)",95,0.09218106995884773,1+1+1
0,2,0.10925925925925925,"(2, 3, 5)",95,0.09218106995884773,1+1+1
1,1,0.0648148148148148,"(2, 3, 5)",95,0.09218106995884773,1+1+1
1,2,0.11111111111111112,"(2, 3, 5)",95,0.09218106995884773,1+1+1
1,0,0.0648148148148148,"(2, 3, 5)",95,0.09218106995884773,1+1+1
2,2,0.10925925925925925,"(2, 3, 5)",95,0.09218106995884773,1+1+1
2,1,0.10370370370370371,"(2, 3, 5)",95,0.09218106995884773,1+1+1
2,0,0.08148148148148147,"(2, 3, 5)",95,0.09218106995884773,1+1+1
0,1,0.07407407407407407,"(2, 4, 0)",96,0.08065843621399177,1+1+1
0,0,0.07962962962962962,"(2, 4, 0)",96,0.08065843621399177,1+1+1
0,2,0.07962962962962963,"(2, 4, 0)",96,0.08065843621399177,1+1+1
1,2,0.1037037037037037,"(2, 4, 0)",96,0.08065843621399177,1+1+1
1,0,0.07222222222222223,"(2, 4, 0)",96,0.08065843621399177,1+1+1
1,1,0.0962962962962963,"(2, 4, 0)",96,0.08065843621399177,1+1+1
2,0,0.05555555555555556,"(2, 4, 0)",96,0.08065843621399177,1+1+1
2,1,0.08518518518518518,"(2, 4, 0)",96,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(2, 4, 0)",96,0.08065843621399177,1+1+1
0,1,0.1037037037037037,"(2, 4, 1)",97,0.08065843621399177,1+1+1
0,0,0.07222222222222223,"(2, 4, 1)",97,0.08065843621399177,1+1+1
0,2,0.09629629629629631,"(2, 4, 1)",97,0.08065843621399177,1+1+1
1,2,0.07407407407407407,"(2, 4, 1)",97,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(2, 4, 1)",97,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(2, 4, 1)",97,0.08065843621399177,1+1+1
2,0,0.05555555555555556,"(2, 4, 1)",97,0.08065843621399177,1+1+1
2,2,0.08518518518518518,"(2, 4, 1)",97,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(2, 4, 1)",97,0.08065843621399177,1+1+1
0,1,0.06555555555555556,"(2, 4, 2)",98,0.07950617283950619,2+1
0,0,0.08444444444444445,"(2, 4, 2)",98,0.07950617283950619,2+1
0,2,0.06555555555555556,"(2, 4, 2)",98,0.07950617283950619,2+1
1,2,0.1088888888888889,"(2, 4, 2)",98,0.07950617283950619,2+1
1,0,0.06666666666666667,"(2, 4, 2)",98,0.07950617283950619,2+1
1,1,0.1088888888888889,"(2, 4, 2)",98,0.07950617283950619,2+1
2,1,0.06555555555555556,"(2, 4, 2)",98,0.07950617283950619,2+1
2,0,0.08444444444444445,"(2, 4, 2)",98,0.07950617283950619,2+1
2,2,0.06555555555555556,"(2, 4, 2)",98,0.07950617283950619,2+1
0,1,0.07962962962962962,"(2, 4, 3)",99,0.08065843621399177,1+1+1
0,0,0.07962962962962962,"(2, 4, 3)",99,0.08065843621399177,1+1+1
0,2,0.07407407407407407,"(2, 4, 3)",99,0.08065843621399177,1+1+1
1,2,0.0962962962962963,"(2, 4, 3)",99,0.08065843621399177,1+1+1
1,0,0.07222222222222223,"(2, 4, 3)",99,0.08065843621399177,1+1+1
1,1,0.1037037037037037,"(2, 4, 3)",99,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(2, 4, 3)",99,0.08065843621399177,1+1+1
2,2,0.08518518518518518,"(2, 4, 3)",99,0.08065843621399177,1+1+1
2,0,0.05555555555555556,"(2, 4, 3)",99,0.08065843621399177,1+1+1
0,1,0.1088888888888889,"(2, 4, 4)",100,0.07950617283950619,2+1
0,0,0.06666666666666667,"(2, 4, 4)",100,0.07950617283950619,2+1
0,2,0.1088888888888889,"(2, 4, 4)",100,0.07950617283950619,2+1
1,2,0.06555555555555556,"(2, 4, 4)",100,0.07950617283950619,2+1
1,0,0.08444444444444445,"(2, 4, 4)",100,0.07950617283950619,2+1
1,1,0.06555555555555556,"(2, 4, 4)",100,0.07950617283950619,2+1
2,2,0.06555555555555556,"(2, 4, 4)",100,0.07950617283950619,2+1
2,0,0.08444444444444445,"(2, 4, 4)",100,0.07950617283950619,2+1
2,1,0.06555555555555556,"(2, 4, 4)",100,0.07950617283950619,2+1
0,1,0.0962962962962963,"(2, 4, 5)",101,0.08065843621399177,1+1+1
0,0,0.07222222222222223,"(2, 4, 5)",101,0.08065843621399177,1+1+1
0,2,0.1037037037037037,"(2, 4, 5)",101,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(2, 4, 5)",101,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(2, 4, 5)",101,0.08065843621399177,1+1+1
1,1,0.07407407407407407,"(2, 4, 5)",101,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(2, 4, 5)",101,0.08065843621399177,1+1+1
2,1,0.08518518518518518,"(2, 4, 5)",101,0.08065843621399177,1+1+1
2,0,0.05555555555555556,"(2, 4, 5)",101,0.08065843621399177,1+1+1
0,1,0.05555555555555556,"(2, 5, 0)",102,0.08065843621399177,1+1+1
0,0,0.0851851851851852,"(2, 5, 0)",102,0.08065843621399177,1+1+1
0,2,0.07962962962962962,"(2, 5, 0)",102,0.08065843621399177,1+1+1
1,2,0.1037037037037037,"(2, 5, 0)",102,0.08065843621399177,1+1+1
1,1,0.07222222222222223,"(2, 5, 0)",102,0.08065843621399177,1+1+1
1,0,0.0962962962962963,"(2, 5, 0)",102,0.08065843621399177,1+1+1
2,0,0.07407407407407407,"(2, 5, 0)",102,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(2, 5, 0)",102,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(2, 5, 0)",102,0.08065843621399177,1+1+1
0,1,0.08518518518518518,"(2, 5, 1)",103,0.07901234567901236,1+1+1
0,0,0.06666666666666667,"(2, 5, 1)",103,0.07901234567901236,1+1+1
0,2,0.0851851851851852,"(2, 5, 1)",103,0.07901234567901236,1+1+1
1,2,0.08518518518518518,"(2, 5, 1)",103,0.07901234567901236,1+1+1
1,1,0.06666666666666667,"(2, 5, 1)",103,0.07901234567901236,1+1+1
1,0,0.08518518518518518,"(2, 5, 1)",103,0.07901234567901236,1+1+1
2,0,0.08518518518518518,"(2, 5, 1)",103,0.07901234567901236,1+1+1
2,2,0.06666666666666667,"(2, 5, 1)",103,0.07901234567901236,1+1+1
2,1,0.0851851851851852,"(2, 5, 1)",103,0.07901234567901236,1+1+1
0,1,0.0651851851851852,"(2, 5, 2)",104,0.0928395061728395,2+1
0,0,0.1037037037037037,"(2, 5, 2)",104,0.0928395061728395,2+1
0,2,0.07851851851851852,"(2, 5, 2)",104,0.0928395061728395,2+1
1,2,0.14074074074074075,"(2, 5, 2)",104,0.0928395061728395,2+1
1,1,0.1037037037037037,"(2, 5, 2)",104,0.0928395061728395,2+1
1,0,0.0962962962962963,"(2, 5, 2)",104,0.0928395061728395,2+1
2,1,0.06518518518518518,"(2, 5, 2)",104,0.0928395061728395,2+1
2,0,0.1037037037037037,"(2, 5, 2)",104,0.0928395061728395,2+1
2,2,0.07851851851851852,"(2, 5, 2)",104,0.0928395061728395,2+1
0,1,0.08148148148148147,"(2, 5, 3)",105,0.09218106995884773,1+1+1
0,0,0.1037037037037037,"(2, 5, 3)",105,0.09218106995884773,1+1+1
0,2,0.10925925925925925,"(2, 5, 3)",105,0.09218106995884773,1+1+1
1,2,0.10925925925925926,"(2, 5, 3)",105,0.09218106995884773,1+1+1
1,1,0.10370370370370371,"(2, 5, 3)",105,0.09218106995884773,1+1+1
1,0,0.08148148148148147,"(2, 5, 3)",105,0.09218106995884773,1+1+1
2,1,0.06481481481481481,"(2, 5, 3)",105,0.09218106995884773,1+1+1
2,2,0.11111111111111109,"(2, 5, 3)",105,0.09218106995884773,1+1+1
2,0,0.0648148148148148,"(2, 5, 3)",105,0.09218106995884773,1+1+1
0,1,0.0962962962962963,"(2, 5, 4)",106,0.08065843621399177,1+1+1
0,0,0.07222222222222223,"(2, 5, 4)",106,0.08065843621399177,1+1+1
0,2,0.1037037037037037,"(2, 5, 4)",106,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(2, 5, 4)",106,0.08065843621399177,1+1+1
1,1,0.08518518518518518,"(2, 5, 4)",106,0.08065843621399177,1+1+1
1,0,0.05555555555555556,"(2, 5, 4)",106,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(2, 5, 4)",106,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(2, 5, 4)",106,0.08065843621399177,1+1+1
2,1,0.07407407407407407,"(2, 5, 4)",106,0.08065843621399177,1+1+1
0,1,0.0962962962962963,"(2, 5, 5)",107,0.09283950617283951,2+1
0,0,0.1037037037037037,"(2, 5, 5)",107,0.09283950617283951,2+1
0,2,0.14074074074074075,"(2, 5, 5)",107,0.09283950617283951,2+1
1,2,0.07851851851851852,"(2, 5, 5)",107,0.09283950617283951,2+1
1,1,0.10370370370370371,"(2, 5, 5)",107,0.09283950617283951,2+1
1,0,0.0651851851851852,"(2, 5, 5)",107,0.09283950617283951,2+1
2,2,0.07851851851851852,"(2, 5, 5)",107,0.09283950617283951,2+1
2,1,0.1037037037037037,"(2, 5, 5)",107,0.09283950617283951,2+1
2,0,0.06518518518518518,"(2, 5, 5)",107,0.09283950617283951,2+1
0,1,0.0962962962962963,"(3, 0, 0)",108,0.09283950617283951,2+1
0,2,0.1037037037037037,"(3, 0, 0)",108,0.09283950617283951,2+1
0,0,0.14074074074074075,"(3, 0, 0)",108,0.09283950617283951,2+1
1,0,0.07851851851851852,"(3, 0, 0)",108,0.09283950617283951,2+1
1,1,0.10370370370370371,"(3, 0, 0)",108,0.09283950617283951,2+1
1,2,0.0651851851851852,"(3, 0, 0)",108,0.09283950617283951,2+1
2,0,0.07851851851851852,"(3, 0, 0)",108,0.09283950617283951,2+1
2,1,0.1037037037037037,"(3, 0, 0)",108,0.09283950617283951,2+1
2,2,0.06518518518518518,"(3, 0, 0)",108,0.09283950617283951,2+1
0,1,0.0962962962962963,"(3, 0, 1)",109,0.08065843621399177,1+1+1
0,2,0.07222222222222223,"(3, 0, 1)",109,0.08065843621399177,1+1+1
0,0,0.1037037037037037,"(3, 0, 1)",109,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(3, 0, 1)",109,0.08065843621399177,1+1+1
1,1,0.08518518518518518,"(3, 0, 1)",109,0.08065843621399177,1+1+1
1,2,0.05555555555555556,"(3, 0, 1)",109,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(3, 0, 1)",109,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(3, 0, 1)",109,0.08065843621399177,1+1+1
2,1,0.07407407407407407,"(3, 0, 1)",109,0.08065843621399177,1+1+1
0,1,0.08148148148148147,"(3, 0, 2)",110,0.09218106995884773,1+1+1
0,2,0.1037037037037037,"(3, 0, 2)",110,0.09218106995884773,1+1+1
0,0,0.10925925925925925,"(3, 0, 2)",110,0.09218106995884773,1+1+1
1,0,0.10925925925925926,"(3, 0, 2)",110,0.09218106995884773,1+1+1
1,1,0.10370370370370371,"(3, 0, 2)",110,0.09218106995884773,1+1+1
1,2,0.08148148148148147,"(3, 0, 2)",110,0.09218106995884773,1+1+1
2,1,0.06481481481481481,"(3, 0, 2)",110,0.09218106995884773,1+1+1
2,0,0.11111111111111109,"(3, 0, 2)",110,0.09218106995884773,1+1+1
2,2,0.0648148148148148,"(3, 0, 2)",110,0.09218106995884773,1+1+1
0,1,0.0651851851851852,"(3, 0, 3)",111,0.0928395061728395,2+1
0,2,0.1037037037037037,"(3, 0, 3)",111,0.0928395061728395,2+1
0,0,0.07851851851851852,"(3, 0, 3)",111,0.0928395061728395,2+1
1,0,0.14074074074074075,"(3, 0, 3)",111,0.0928395061728395,2+1
1,1,0.1037037037037037,"(3, 0, 3)",111,0.0928395061728395,2+1
1,2,0.0962962962962963,"(3, 0, 3)",111,0.0928395061728395,2+1
2,1,0.06518518518518518,"(3, 0, 3)",111,0.0928395061728395,2+1
2,2,0.1037037037037037,"(3, 0, 3)",111,0.0928395061728395,2+1
2,0,0.07851851851851852,"(3, 0, 3)",111,0.0928395061728395,2+1
0,1,0.08518518518518518,"(3, 0, 4)",112,0.07901234567901236,1+1+1
0,2,0.06666666666666667,"(3, 0, 4)",112,0.07901234567901236,1+1+1
0,0,0.0851851851851852,"(3, 0, 4)",112,0.07901234567901236,1+1+1
1,0,0.08518518518518518,"(3, 0, 4)",112,0.07901234567901236,1+1+1
1,1,0.06666666666666667,"(3, 0, 4)",112,0.07901234567901236,1+1+1
1,2,0.08518518518518518,"(3, 0, 4)",112,0.07901234567901236,1+1+1
2,2,0.08518518518518518,"(3, 0, 4)",112,0.07901234567901236,1+1+1
2,0,0.06666666666666667,"(3, 0, 4)",112,0.07901234567901236,1+1+1
2,1,0.0851851851851852,"(3, 0, 4)",112,0.07901234567901236,1+1+1
0,1,0.05555555555555556,"(3, 0, 5)",113,0.08065843621399177,1+1+1
0,2,0.0851851851851852,"(3, 0, 5)",113,0.08065843621399177,1+1+1
0,0,0.07962962962962962,"(3, 0, 5)",113,0.08065843621399177,1+1+1
1,0,0.1037037037037037,"(3, 0, 5)",113,0.08065843621399177,1+1+1
1,1,0.07222222222222223,"(3, 0, 5)",113,0.08065843621399177,1+1+1
1,2,0.0962962962962963,"(3, 0, 5)",113,0.08065843621399177,1+1+1
2,2,0.07407407407407407,"(3, 0, 5)",113,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(3, 0, 5)",113,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(3, 0, 5)",113,0.08065843621399177,1+1+1
0,1,0.0962962962962963,"(3, 1, 0)",114,0.08065843621399177,1+1+1
0,2,0.07222222222222223,"(3, 1, 0)",114,0.08065843621399177,1+1+1
0,0,0.1037037037037037,"(3, 1, 0)",114,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(3, 1, 0)",114,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(3, 1, 0)",114,0.08065843621399177,1+1+1
1,1,0.07407407407407407,"(3, 1, 0)",114,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(3, 1, 0)",114,0.08065843621399177,1+1+1
2,1,0.08518518518518518,"(3, 1, 0)",114,0.08065843621399177,1+1+1
2,2,0.05555555555555556,"(3, 1, 0)",114,0.08065843621399177,1+1+1
0,1,0.1088888888888889,"(3, 1, 1)",115,0.07950617283950619,2+1
0,2,0.06666666666666667,"(3, 1, 1)",115,0.07950617283950619,2+1
0,0,0.1088888888888889,"(3, 1, 1)",115,0.07950617283950619,2+1
1,0,0.06555555555555556,"(3, 1, 1)",115,0.07950617283950619,2+1
1,2,0.08444444444444445,"(3, 1, 1)",115,0.07950617283950619,2+1
1,1,0.06555555555555556,"(3, 1, 1)",115,0.07950617283950619,2+1
