exact_class_id,n_permutations,n_distinct_perm_tuples,makespan_mean,makespan_median,makespan_min,makespan_max,failures_mean,failures_median,failures_max,nSolutions_mean,nSolutions_median,solveTime_mean,time_mean,propagations_mean,opt_rate,b_00,b_01,b_02,b_03,b_10,b_11,b_12,b_13,b_20,b_21,b_22,b_23,b_30,b_31,b_32,b_33,betweenness_mean,betweenness_std,betweenness_range,row_dispersion,col_dispersion,diag_proxy,anti_diag_proxy,matrix_json,macro_class_id
408,1152,1152,21.666666666666668,22.0,21,22,0.22135416666666666,0.0,6,5.521701388888889,6.0,19.69634375,118.62326388888889,378.20746527777777,1.0,0.039460784314,0.055882352941,0.059681372549,0.067279411765,0.049019607843,0.063602941176,0.054901960784,0.052573529412,0.063480392157,0.062990196078,0.047181372549,0.058700980392,0.066176470588,0.056862745098,0.070465686275,0.058946078431,0.057950367647000005,0.007846472535888898,0.031004901960999996,0.012785539861751518,0.008309194059953184,0.20919117647,0.25134803921500004,"[[0.039460784314, 0.055882352941, 0.059681372549, 0.067279411765], [0.049019607843, 0.063602941176, 0.054901960784, 0.052573529412], [0.063480392157, 0.062990196078, 0.047181372549, 0.058700980392], [0.066176470588, 0.056862745098, 0.070465686275, 0.058946078431]]",0
423,144,144,21.666666666666668,22.0,21,22,0.6041666666666666,0.0,9,5.472222222222222,5.0,19.289402777777777,125.61111111111111,364.7986111111111,1.0,0.053676470588,0.053676470588,0.063786764706,0.063786764706,0.053676470588,0.063786764706,0.053676470588,0.063786764706,0.063786764706,0.053676470588,0.063786764706,0.053676470588,0.063786764706,0.063786764706,0.053676470588,0.053676470588,0.058731617647,0.005055147059000002,0.010110294118000004,1.962615573354719e-17,1.962615573354719e-17,0.23492647058800004,0.234926470588,"[[0.053676470588, 0.053676470588, 0.063786764706, 0.063786764706], [0.053676470588, 0.063786764706, 0.053676470588, 0.063786764706], [0.063786764706, 0.053676470588, 0.063786764706, 0.053676470588], [0.063786764706, 0.063786764706, 0.053676470588, 0.053676470588]]",0
426,288,288,21.666666666666668,22.0,21,22,0.22916666666666666,0.0,7,5.711805555555555,6.0,20.013625,121.75347222222223,382.18055555555554,1.0,0.048651960784,0.048651960784,0.055147058824,0.055147058824,0.050245098039,0.050490196078,0.050245098039,0.050490196078,0.050490196078,0.050245098039,0.050490196078,0.050245098039,0.055147058824,0.055147058824,0.048651960784,0.048651960784,0.05113357843125,0.002422281428221004,0.006495098040000001,0.003063725490999994,1.3877787807814457e-17,0.19828431372400002,0.21078431372599998,"[[0.048651960784, 0.048651960784, 0.055147058824, 0.055147058824], [0.050245098039, 0.050490196078, 0.050245098039, 0.050490196078], [0.050490196078, 0.050245098039, 0.050490196078, 0.050245098039], [0.055147058824, 0.055147058824, 0.048651960784, 0.048651960784]]",0
107,576,576,21.75,22.0,21,22,0.2725694444444444,0.0,8,5.331597222222222,5.0,19.960401041666668,118.78298611111111,432.0954861111111,1.0,0.032965686275,0.052328431373,0.073774509804,0.075367647059,0.032965686275,0.052328431373,0.073774509804,0.075367647059,0.063480392157,0.106004901961,0.064950980392,0.086887254902,0.074142156863,0.094975490196,0.043504901961,0.055024509804,0.06611519607862501,0.020045288856473217,0.073039215686,0.03551924303512844,0.03959518808076332,0.205269607844,0.329289215687,"[[0.032965686275, 0.052328431373, 0.073774509804, 0.075367647059], [0.032965686275, 0.052328431373, 0.073774509804, 0.075367647059], [0.063480392157, 0.106004901961, 0.064950980392, 0.086887254902], [0.074142156863, 0.094975490196, 0.043504901961, 0.055024509804]]",0
108,288,288,21.75,22.0,21,22,0.2708333333333333,0.0,8,5.402777777777778,5.0,19.5733125,118.16666666666667,407.2361111111111,1.0,0.036519607843,0.036519607843,0.080637254902,0.080637254902,0.074019607843,0.074019607843,0.105882352941,0.105882352941,0.075857843137,0.075857843137,0.039705882353,0.039705882353,0.075857843137,0.075857843137,0.039705882353,0.039705882353,0.066023284313625,0.023225443994368787,0.069362745098,0.05527395530908404,0.0018382352944999736,0.18995098039199998,0.338235294117,"[[0.036519607843, 0.036519607843, 0.080637254902, 0.080637254902], [0.074019607843, 0.074019607843, 0.105882352941, 0.105882352941], [0.075857843137, 0.075857843137, 0.039705882353, 0.039705882353], [0.075857843137, 0.075857843137, 0.039705882353, 0.039705882353]]",0
110,288,288,21.75,22.0,21,22,0.2326388888888889,0.0,5,5.340277777777778,5.0,19.68804513888889,118.88541666666667,378.34722222222223,1.0,0.03137254902,0.03137254902,0.065931372549,0.065931372549,0.03137254902,0.03137254902,0.065931372549,0.065931372549,0.069240196078,0.069240196078,0.088112745098,0.088112745098,0.070465686275,0.070465686275,0.048406862745,0.048406862745,0.05885416666675,0.01877018869364056,0.056740196078,0.04904824531072275,0.032965686274,0.199264705883,0.27156862745099997,"[[0.03137254902, 0.03137254902, 0.065931372549, 0.065931372549], [0.03137254902, 0.03137254902, 0.065931372549, 0.065931372549], [0.069240196078, 0.069240196078, 0.088112745098, 0.088112745098], [0.070465686275, 0.070465686275, 0.048406862745, 0.048406862745]]",0
128,576,576,21.75,22.0,21,22,0.28125,0.0,8,5.366319444444445,5.0,19.750041666666664,118.81076388888889,443.94618055555554,1.0,0.046446078431,0.047426470588,0.063848039216,0.06556372549,0.046446078431,0.047426470588,0.063848039216,0.06556372549,0.06556372549,0.06862745098,0.057230392157,0.058088235294,0.067524509804,0.073651960784,0.073039215686,0.056617647059,0.060431985294,0.009059915972663693,0.027205882353000005,0.019924959394546693,0.011722023524492487,0.20772058823499998,0.26556372549,"[[0.046446078431, 0.047426470588, 0.063848039216, 0.06556372549], [0.046446078431, 0.047426470588, 0.063848039216, 0.06556372549], [0.06556372549, 0.06862745098, 0.057230392157, 0.058088235294], [0.067524509804, 0.073651960784, 0.073039215686, 0.056617647059]]",0
133,288,288,21.75,22.0,21,22,0.3055555555555556,0.0,8,5.399305555555555,5.0,20.006493055555556,121.47222222222223,400.4826388888889,1.0,0.030147058824,0.030147058824,0.054901960784,0.054901960784,0.030147058824,0.030147058824,0.054901960784,0.054901960784,0.064950980392,0.064950980392,0.067892156863,0.067892156863,0.072303921569,0.072303921569,0.060049019608,0.060049019608,0.054411764705999996,0.01509443791389961,0.042156862744999996,0.04755028298316858,0.020098039214999988,0.188235294119,0.247058823529,"[[0.030147058824, 0.030147058824, 0.054901960784, 0.054901960784], [0.030147058824, 0.030147058824, 0.054901960784, 0.054901960784], [0.064950980392, 0.064950980392, 0.067892156863, 0.067892156863], [0.072303921569, 0.072303921569, 0.060049019608, 0.060049019608]]",0
148,288,288,21.75,22.0,21,22,0.2673611111111111,0.0,8,5.350694444444445,5.0,19.584395833333332,116.03125,415.00694444444446,1.0,0.043382352941,0.043382352941,0.073406862745,0.073406862745,0.043382352941,0.043382352941,0.073406862745,0.073406862745,0.068504901961,0.068504901961,0.047671568627,0.047671568627,0.07512254902,0.07512254902,0.051838235294,0.051838235294,0.059589460784249995,0.013370029238765587,0.031740196079,0.008999638219940636,0.007965686274000017,0.186274509803,0.290441176471,"[[0.043382352941, 0.043382352941, 0.073406862745, 0.073406862745], [0.043382352941, 0.043382352941, 0.073406862745, 0.073406862745], [0.068504901961, 0.068504901961, 0.047671568627, 0.047671568627], [0.07512254902, 0.07512254902, 0.051838235294, 0.051838235294]]",0
165,576,576,21.75,22.0,21,22,0.2829861111111111,0.0,8,5.309027777777778,5.0,19.371060763888888,118.62847222222223,433.1579861111111,1.0,0.045833333333,0.050612745098,0.058823529412,0.076470588235,0.053676470588,0.05612745098,0.059068627451,0.066789215686,0.05625,0.051470588235,0.047426470588,0.061397058824,0.05625,0.051470588235,0.047426470588,0.061397058824,0.0562806372548125,0.007647724074792877,0.030637254901999998,0.008689753872834199,0.023658785716953446,0.210784313725,0.243259803921,"[[0.045833333333, 0.050612745098, 0.058823529412, 0.076470588235], [0.053676470588, 0.05612745098, 0.059068627451, 0.066789215686], [0.05625, 0.051470588235, 0.047426470588, 0.061397058824], [0.05625, 0.051470588235, 0.047426470588, 0.061397058824]]",0
210,1152,1152,21.75,22.0,21,22,0.3532986111111111,0.0,9,5.744791666666667,6.0,19.818166666666666,118.93402777777777,364.6822916666667,1.0,0.025980392157,0.034558823529,0.07487745098,0.084191176471,0.030269607843,0.069117647059,0.069362745098,0.04681372549,0.062990196078,0.066299019608,0.079534313725,0.113480392157,0.076225490196,0.090196078431,0.04375,0.047426470588,0.063442095588125,0.023099950533252787,0.0875,0.04283201096352735,0.035652327498662616,0.222058823529,0.296078431373,"[[0.025980392157, 0.034558823529, 0.07487745098, 0.084191176471], [0.030269607843, 0.069117647059, 0.069362745098, 0.04681372549], [0.062990196078, 0.066299019608, 0.079534313725, 0.113480392157], [0.076225490196, 0.090196078431, 0.04375, 0.047426470588]]",0
211,576,576,21.75,22.0,21,22,0.3871527777777778,0.0,11,5.732638888888889,6.0,19.374296875,118.41493055555556,395.4322916666667,1.0,0.036029411765,0.042769607843,0.074632352941,0.077696078431,0.064950980392,0.11237745098,0.064950980392,0.11237745098,0.074632352941,0.077696078431,0.036029411765,0.042769607843,0.082352941176,0.03737745098,0.082352941176,0.03737745098,0.06602328431349999,0.024717999789263576,0.076348039215,0.0523975527317806,0.006127450980000004,0.22181372549,0.30269607843,"[[0.036029411765, 0.042769607843, 0.074632352941, 0.077696078431], [0.064950980392, 0.11237745098, 0.064950980392, 0.11237745098], [0.074632352941, 0.077696078431, 0.036029411765, 0.042769607843], [0.082352941176, 0.03737745098, 0.082352941176, 0.03737745098]]",0
312,1152,1152,21.75,22.0,21,22,0.3203125,0.0,9,5.642361111111111,6.0,19.828770833333333,118.23090277777777,389.8984375,1.0,0.043382352941,0.051348039216,0.054534313725,0.065441176471,0.047058823529,0.057230392157,0.05931372549,0.067401960784,0.057843137255,0.05306372549,0.059191176471,0.05,0.060784313725,0.053308823529,0.053921568627,0.058946078431,0.0557981004900625,0.006099464080292401,0.024019607843,0.006261628335191963,0.012524418371612767,0.21875,0.238602941176,"[[0.043382352941, 0.051348039216, 0.054534313725, 0.065441176471], [0.047058823529, 0.057230392157, 0.05931372549, 0.067401960784], [0.057843137255, 0.05306372549, 0.059191176471, 0.05], [0.060784313725, 0.053308823529, 0.053921568627, 0.058946078431]]",0
322,1152,1152,21.75,22.0,21,22,0.2899305555555556,0.0,8,5.678819444444445,6.0,19.736068576388888,120.09809027777777,361.4314236111111,1.0,0.046638655462,0.046883753501,0.050630252101,0.054289215686,0.047864145658,0.059191176471,0.058578431373,0.053816526611,0.050682773109,0.050490196078,0.054044117647,0.051172969188,0.064705882353,0.056004901961,0.047934173669,0.057422969188,0.0531468837535,0.00492874406113812,0.018067226890999995,0.010808869466536595,0.0025571912741897715,0.217296918768,0.22806372548999998,"[[0.046638655462, 0.046883753501, 0.050630252101, 0.054289215686], [0.047864145658, 0.059191176471, 0.058578431373, 0.053816526611], [0.050682773109, 0.050490196078, 0.054044117647, 0.051172969188], [0.064705882353, 0.056004901961, 0.047934173669, 0.057422969188]]",0
384,576,576,21.75,22.0,21,22,0.3020833333333333,0.0,8,5.727430555555555,6.0,20.085847222222224,121.19097222222223,357.61284722222223,1.0,0.048529411765,0.051593137255,0.070220588235,0.072181372549,0.055024509804,0.069730392157,0.069730392157,0.055024509804,0.058700980392,0.050735294118,0.050735294118,0.058700980392,0.072181372549,0.070220588235,0.051593137255,0.048529411765,0.059589460784375006,0.009087807205110359,0.023651960784000003,0.011605657439412371,0.00392156862749999,0.21752450980500002,0.26482843137300005,"[[0.048529411765, 0.051593137255, 0.070220588235, 0.072181372549], [0.055024509804, 0.069730392157, 0.069730392157, 0.055024509804], [0.058700980392, 0.050735294118, 0.050735294118, 0.058700980392], [0.072181372549, 0.070220588235, 0.051593137255, 0.048529411765]]",0
402,1152,1152,21.75,22.0,21,22,0.3159722222222222,0.0,9,5.705729166666667,6.0,20.06791579861111,121.44270833333333,372.95399305555554,1.0,0.043014705882,0.047794117647,0.05625,0.060171568627,0.046078431373,0.057230392157,0.056004901961,0.05931372549,0.061274509804,0.055392156863,0.061887254902,0.061274509804,0.064950980392,0.044485294118,0.053308823529,0.059926470588,0.055522365196062504,0.006551427026221089,0.021936274509999992,0.011702428802026234,0.013377609217160268,0.222058823529,0.23651960784299997,"[[0.043014705882, 0.047794117647, 0.05625, 0.060171568627], [0.046078431373, 0.057230392157, 0.056004901961, 0.05931372549], [0.061274509804, 0.055392156863, 0.061887254902, 0.061274509804], [0.064950980392, 0.044485294118, 0.053308823529, 0.059926470588]]",0
416,576,576,21.75,22.0,21,22,0.3402777777777778,0.0,9,5.710069444444445,6.0,19.879293402777776,118.015625,360.8333333333333,1.0,0.040441176471,0.040441176471,0.054411764706,0.054411764706,0.043259803922,0.062745098039,0.051960784314,0.057843137255,0.058823529412,0.058823529412,0.064215686275,0.064215686275,0.062745098039,0.043259803922,0.057843137255,0.051960784314,0.054212622549249995,0.008078001895689715,0.023774509804000005,0.019957908327820257,0.011580882353000012,0.219362745099,0.227941176471,"[[0.040441176471, 0.040441176471, 0.054411764706, 0.054411764706], [0.043259803922, 0.062745098039, 0.051960784314, 0.057843137255], [0.058823529412, 0.058823529412, 0.064215686275, 0.064215686275], [0.062745098039, 0.043259803922, 0.057843137255, 0.051960784314]]",0
218,576,576,21.833333333333332,22.0,21,22,0.1857638888888889,0.0,5,5.71875,6.0,19.65981076388889,119.92534722222223,362.25694444444446,1.0,0.035539215686,0.037254901961,0.068995098039,0.075490196078,0.035661764706,0.063848039216,0.035661764706,0.063848039216,0.068995098039,0.075490196078,0.035539215686,0.037254901961,0.08125,0.060049019608,0.08125,0.060049019608,0.05726102941175,0.017447183670349996,0.045710784314000004,0.03180530739261938,0.0075980392160000035,0.194975490196,0.267892156862,"[[0.035539215686, 0.037254901961, 0.068995098039, 0.075490196078], [0.035661764706, 0.063848039216, 0.035661764706, 0.063848039216], [0.068995098039, 0.075490196078, 0.035539215686, 0.037254901961], [0.08125, 0.060049019608, 0.08125, 0.060049019608]]",0
221,1152,1152,21.833333333333332,22.0,21,22,0.3020833333333333,0.0,6,5.737847222222222,6.0,19.73844357638889,120.19270833333333,384.05555555555554,1.0,0.035364145658,0.051960784314,0.056617647059,0.062990196078,0.051365546218,0.071761204482,0.078676470588,0.049264705882,0.058333333333,0.052398459384,0.046831232493,0.068820028011,0.076540616246,0.074387254902,0.051855742297,0.061764705882,0.0593082545516875,0.011787215689172018,0.04331232492999999,0.022211241379575503,0.01075295144168033,0.215721288515,0.270605742296,"[[0.035364145658, 0.051960784314, 0.056617647059, 0.062990196078], [0.051365546218, 0.071761204482, 0.078676470588, 0.049264705882], [0.058333333333, 0.052398459384, 0.046831232493, 0.068820028011], [0.076540616246, 0.074387254902, 0.051855742297, 0.061764705882]]",0
277,576,576,21.833333333333332,22.0,21,22,0.19444444444444445,0.0,6,5.602430555555555,6.0,19.527557291666668,118.93923611111111,395.12152777777777,1.0,0.039215686275,0.046446078431,0.061519607843,0.075245098039,0.053431372549,0.048161764706,0.054656862745,0.060416666667,0.060416666667,0.054656862745,0.048161764706,0.053431372549,0.075245098039,0.061519607843,0.046446078431,0.039215686275,0.054886642156875,0.010327515976637168,0.03602941176399999,0.002879901960499996,0.008762254902499989,0.174754901962,0.259803921568,"[[0.039215686275, 0.046446078431, 0.061519607843, 0.075245098039], [0.053431372549, 0.048161764706, 0.054656862745, 0.060416666667], [0.060416666667, 0.054656862745, 0.048161764706, 0.053431372549], [0.075245098039, 0.061519607843, 0.046446078431, 0.039215686275]]",0
297,288,288,21.833333333333332,22.0,21,22,0.28125,0.0,6,5.604166666666667,6.0,19.4908125,114.78819444444444,392.56944444444446,1.0,0.037683823529,0.037683823529,0.066789215686,0.066789215686,0.056066176471,0.056066176471,0.082720588235,0.082720588235,0.066789215686,0.066789215686,0.037683823529,0.037683823529,0.082720588235,0.082720588235,0.056066176471,0.056066176471,0.06081495098025,0.01637947418887993,0.045036764706,0.03431372549099998,0.0,0.1875,0.299019607842,"[[0.037683823529, 0.037683823529, 0.066789215686, 0.066789215686], [0.056066176471, 0.056066176471, 0.082720588235, 0.082720588235], [0.066789215686, 0.066789215686, 0.037683823529, 0.037683823529], [0.082720588235, 0.082720588235, 0.056066176471, 0.056066176471]]",0
303,576,576,21.833333333333332,22.0,21,22,0.203125,0.0,5,5.652777777777778,6.0,19.757371527777778,118.78645833333333,409.6388888888889,1.0,0.04112394958,0.04112394958,0.056074929972,0.056074929972,0.048529411765,0.048529411765,0.061239495798,0.061239495798,0.064653361345,0.064653361345,0.04462535014,0.04462535014,0.071341036415,0.071341036415,0.051242997199,0.051242997199,0.05485381652675,0.00972300364405382,0.030217086835000004,0.017957124876582336,0.006232492998000008,0.185521708684,0.25330882353,"[[0.04112394958, 0.04112394958, 0.056074929972, 0.056074929972], [0.048529411765, 0.048529411765, 0.061239495798, 0.061239495798], [0.064653361345, 0.064653361345, 0.04462535014, 0.04462535014], [0.071341036415, 0.071341036415, 0.051242997199, 0.051242997199]]",0
308,1152,1152,21.833333333333332,22.0,21,22,0.3003472222222222,0.0,10,5.705729166666667,6.0,19.738758680555556,119.51388888888889,347.93402777777777,1.0,0.045833333333,0.048039215686,0.066911764706,0.067279411765,0.057475490196,0.066544117647,0.059191176471,0.060171568627,0.057720588235,0.057475490196,0.058455882353,0.048774509804,0.058333333333,0.054289215686,0.049754901961,0.046078431373,0.05639552696075,0.006894977858674373,0.021446078432000006,0.012512721503676221,0.005618157523397976,0.216911764706,0.242279411765,"[[0.045833333333, 0.048039215686, 0.066911764706, 0.067279411765], [0.057475490196, 0.066544117647, 0.059191176471, 0.060171568627], [0.057720588235, 0.057475490196, 0.058455882353, 0.048774509804], [0.058333333333, 0.054289215686, 0.049754901961, 0.046078431373]]",0
318,576,576,21.833333333333332,22.0,21,22,0.2065972222222222,0.0,5,5.722222222222222,6.0,20.07703125,118.88715277777777,395.9166666666667,1.0,0.040581232493,0.040581232493,0.052223389356,0.052223389356,0.046025910364,0.046025910364,0.053991596639,0.053991596639,0.06293767507,0.06293767507,0.04768907563,0.04768907563,0.063602941176,0.063602941176,0.053641456583,0.053641456583,0.052586659663875004,0.007440433710084869,0.023021708683000006,0.018841919389332655,0.0028011204474999996,0.18793767506999998,0.232755602241,"[[0.040581232493, 0.040581232493, 0.052223389356, 0.052223389356], [0.046025910364, 0.046025910364, 0.053991596639, 0.053991596639], [0.06293767507, 0.06293767507, 0.04768907563, 0.04768907563], [0.063602941176, 0.063602941176, 0.053641456583, 0.053641456583]]",0
329,1152,1152,21.833333333333332,22.0,21,22,0.4027777777777778,0.0,9,5.805555555555555,6.0,19.937772569444444,121.59548611111111,391.9375,1.0,0.029289215686,0.043504901961,0.061397058824,0.067279411765,0.050980392157,0.076593137255,0.064338235294,0.052818627451,0.057352941176,0.073161764706,0.045833333333,0.05,0.058210784314,0.055392156863,0.062745098039,0.094607843137,0.058969056372562494,0.01455777251179631,0.065318627451,0.025414133870436,0.02549628966003369,0.246323529411,0.262990196079,"[[0.029289215686, 0.043504901961, 0.061397058824, 0.067279411765], [0.050980392157, 0.076593137255, 0.064338235294, 0.052818627451], [0.057352941176, 0.073161764706, 0.045833333333, 0.05], [0.058210784314, 0.055392156863, 0.062745098039, 0.094607843137]]",0
338,1152,1152,21.833333333333332,22.0,21,22,0.3298611111111111,0.0,6,5.837673611111111,6.0,19.647041666666667,119.04947916666667,352.9357638888889,1.0,0.041053921569,0.049142156863,0.052941176471,0.070833333333,0.046568627451,0.054534313725,0.06556372549,0.054166666667,0.053799019608,0.067401960784,0.05943627451,0.048774509804,0.059558823529,0.058333333333,0.050367647059,0.067034313725,0.0562193627450625,0.008121762341582297,0.029779411764,0.008129906024296644,0.014639094663080872,0.22205882352900003,0.263357843136,"[[0.041053921569, 0.049142156863, 0.052941176471, 0.070833333333], [0.046568627451, 0.054534313725, 0.06556372549, 0.054166666667], [0.053799019608, 0.067401960784, 0.05943627451, 0.048774509804], [0.059558823529, 0.058333333333, 0.050367647059, 0.067034313725]]",0
343,1152,1152,21.833333333333332,22.0,21,22,0.2751736111111111,0.0,6,5.756076388888889,6.0,19.700358506944447,118.87413194444444,384.8151041666667,1.0,0.030882352941,0.049509803922,0.053676470588,0.064338235294,0.049019607843,0.063357843137,0.055882352941,0.051593137255,0.05306372549,0.044607843137,0.056617647059,0.071078431373,0.077328431373,0.060661764706,0.052083333333,0.061397058824,0.055943627451,0.010480449189721684,0.04644607843199999,0.018897797918268597,0.014583075875581603,0.212254901961,0.242156862745,"[[0.030882352941, 0.049509803922, 0.053676470588, 0.064338235294], [0.049019607843, 0.063357843137, 0.055882352941, 0.051593137255], [0.05306372549, 0.044607843137, 0.056617647059, 0.071078431373], [0.077328431373, 0.060661764706, 0.052083333333, 0.061397058824]]",0
344,1152,1152,21.833333333333332,22.0,21,22,0.3350694444444444,0.0,9,5.888020833333333,6.0,19.826245659722222,120.04861111111111,375.3072916666667,1.0,0.034628851541,0.051838235294,0.054289215686,0.06262254902,0.051120448179,0.063918067227,0.054534313725,0.048284313725,0.052696078431,0.050070028011,0.055409663866,0.069922969188,0.067226890756,0.064215686275,0.050262605042,0.062745098039,0.0558615633753125,0.008591213169312006,0.03529411764700001,0.014972921717516685,0.014531800356250641,0.216701680673,0.234453781512,"[[0.034628851541, 0.051838235294, 0.054289215686, 0.06262254902], [0.051120448179, 0.063918067227, 0.054534313725, 0.048284313725], [0.052696078431, 0.050070028011, 0.055409663866, 0.069922969188], [0.067226890756, 0.064215686275, 0.050262605042, 0.062745098039]]",0
345,1152,1152,21.833333333333332,22.0,21,22,0.390625,0.0,9,5.776041666666667,6.0,20.20893142361111,121.26475694444444,394.9895833333333,1.0,0.038602941176,0.050490196078,0.05943627451,0.060294117647,0.039338235294,0.067034313725,0.060784313725,0.042769607843,0.067034313725,0.053431372549,0.065073529412,0.052573529412,0.067524509804,0.056617647059,0.058578431373,0.065196078431,0.056548713235187495,0.009362774046007504,0.028921568628,0.01717772169564983,0.011518426293122665,0.23590686274400002,0.242034313725,"[[0.038602941176, 0.050490196078, 0.05943627451, 0.060294117647], [0.039338235294, 0.067034313725, 0.060784313725, 0.042769607843], [0.067034313725, 0.053431372549, 0.065073529412, 0.052573529412], [0.067524509804, 0.056617647059, 0.058578431373, 0.065196078431]]",0
348,1152,1152,21.833333333333332,22.0,21,22,0.3480902777777778,0.0,11,5.848090277777778,6.0,19.83216753472222,122.375,360.15538194444446,1.0,0.0375,0.037990196078,0.054656862745,0.055882352941,0.039093137255,0.051470588235,0.05943627451,0.060661764706,0.05625,0.068014705882,0.054166666667,0.055637254902,0.062867647059,0.058210784314,0.049142156863,0.055147058824,0.0535079656863125,0.008502473037635122,0.030514705881999997,0.018203480214340786,0.011473396306652638,0.19828431372600003,0.246200980392,"[[0.0375, 0.037990196078, 0.054656862745, 0.055882352941], [0.039093137255, 0.051470588235, 0.05943627451, 0.060661764706], [0.05625, 0.068014705882, 0.054166666667, 0.055637254902], [0.062867647059, 0.058210784314, 0.049142156863, 0.055147058824]]",0
349,1152,1152,21.833333333333332,22.0,21,22,0.3298611111111111,0.0,9,5.722222222222222,6.0,19.8575,118.8125,390.15972222222223,1.0,0.041369047619,0.051838235294,0.05612745098,0.059506302521,0.048301820728,0.045098039216,0.052818627451,0.055584733894,0.058648459384,0.051715686275,0.049894957983,0.053799019608,0.063235294118,0.065931372549,0.051120448179,0.049334733894,0.0533952643558125,0.006175821574179129,0.024562324929999997,0.010231322019220567,0.0031534329343133934,0.18569677871200002,0.227275910365,"[[0.041369047619, 0.051838235294, 0.05612745098, 0.059506302521], [0.048301820728, 0.045098039216, 0.052818627451, 0.055584733894], [0.058648459384, 0.051715686275, 0.049894957983, 0.053799019608], [0.063235294118, 0.065931372549, 0.051120448179, 0.049334733894]]",0
373,1152,1152,21.833333333333332,22.0,21,22,0.3984375,0.0,8,5.809027777777778,6.0,20.03011284722222,120.29340277777777,365.8185763888889,1.0,0.04450280112,0.049947478992,0.05668767507,0.058333333333,0.045833333333,0.050612745098,0.061467086835,0.053378851541,0.052223389356,0.05318627451,0.057843137255,0.058648459384,0.05943627451,0.058578431373,0.047128851541,0.055532212885,0.053958771008499995,0.005044656128722394,0.016964285715,0.005508359416082381,0.009462745549365156,0.208490896358,0.23242296918799998,"[[0.04450280112, 0.049947478992, 0.05668767507, 0.058333333333], [0.045833333333, 0.050612745098, 0.061467086835, 0.053378851541], [0.052223389356, 0.05318627451, 0.057843137255, 0.058648459384], [0.05943627451, 0.058578431373, 0.047128851541, 0.055532212885]]",0
394,1152,1152,21.833333333333332,22.0,21,22,0.3324652777777778,0.0,9,5.783854166666667,6.0,19.910580729166668,119.81597222222223,364.0885416666667,1.0,0.041421568627,0.050367647059,0.056740196078,0.060294117647,0.041789215686,0.052205882353,0.053921568627,0.044730392157,0.059803921569,0.057230392157,0.055269607843,0.049387254902,0.061029411765,0.050612745098,0.059926470588,0.06887254902,0.0539751838235,0.007249964260455736,0.027450980393000007,0.01751130188417185,0.009004382513136469,0.217769607843,0.232475490196,"[[0.041421568627, 0.050367647059, 0.056740196078, 0.060294117647], [0.041789215686, 0.052205882353, 0.053921568627, 0.044730392157], [0.059803921569, 0.057230392157, 0.055269607843, 0.049387254902], [0.061029411765, 0.050612745098, 0.059926470588, 0.06887254902]]",0
405,576,576,21.833333333333332,22.0,21,22,0.18055555555555555,0.0,6,5.717013888888889,6.0,19.83200173611111,118.39756944444444,414.5295138888889,1.0,0.045098039216,0.049264705882,0.058700980392,0.069362745098,0.053308823529,0.067524509804,0.072916666667,0.06237745098,0.058700980392,0.069362745098,0.045098039216,0.049264705882,0.072916666667,0.06237745098,0.053308823529,0.067524509804,0.059819240196000004,0.009356045312866181,0.027818627451,0.016850490196000004,0.00925245098,0.22524509803999998,0.28455882353,"[[0.045098039216, 0.049264705882, 0.058700980392, 0.069362745098], [0.053308823529, 0.067524509804, 0.072916666667, 0.06237745098], [0.058700980392, 0.069362745098, 0.045098039216, 0.049264705882], [0.072916666667, 0.06237745098, 0.053308823529, 0.067524509804]]",0
406,576,576,21.833333333333332,22.0,21,22,0.203125,0.0,4,5.600694444444445,6.0,19.807541666666665,119.375,397.4513888888889,1.0,0.042156862745,0.042156862745,0.063357843137,0.063357843137,0.055637254902,0.07181372549,0.052573529412,0.070710784314,0.065318627451,0.065318627451,0.052450980392,0.052450980392,0.07181372549,0.055637254902,0.070710784314,0.052573529412,0.059252450980375,0.009610726670644396,0.02965686274499999,0.016232079108083414,0.002083333333500012,0.218995098039,0.25306372549,"[[0.042156862745, 0.042156862745, 0.063357843137, 0.063357843137], [0.055637254902, 0.07181372549, 0.052573529412, 0.070710784314], [0.065318627451, 0.065318627451, 0.052450980392, 0.052450980392], [0.07181372549, 0.055637254902, 0.070710784314, 0.052573529412]]",0
413,576,576,21.833333333333332,22.0,21,22,0.1909722222222222,0.0,6,5.586805555555555,6.0,19.788413194444445,117.92361111111111,419.9010416666667,1.0,0.048546918768,0.057668067227,0.05943627451,0.063602941176,0.051172969188,0.051172969188,0.058823529412,0.058823529412,0.057668067227,0.048546918768,0.063602941176,0.05943627451,0.059558823529,0.059558823529,0.057913165266,0.057913165266,0.0570903361345,0.004555640365453882,0.015056022408000004,0.005360846081130917,0.011414565825999992,0.221235994398,0.230532212885,"[[0.048546918768, 0.057668067227, 0.05943627451, 0.063602941176], [0.051172969188, 0.051172969188, 0.058823529412, 0.058823529412], [0.057668067227, 0.048546918768, 0.063602941176, 0.05943627451], [0.059558823529, 0.059558823529, 0.057913165266, 0.057913165266]]",0
