exact_class_id,n_instances,signed_diff_m0,signed_diff_m1,signed_diff_m2,signed_diff_m3,abs_diff_m0,abs_diff_m1,abs_diff_m2,abs_diff_m3,mean_perm_matrix_json,std_perm_matrix_json
329,1152,-1.4710034752389227,-0.4541340863017666,0.7848247900376484,1.1403127715030408,2.543874891398784,2.057341442224153,2.057341442224153,2.543874891398784,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
330,1152,-0.9069408244039,-0.42342407568298096,1.0786514142291728,0.25171348585770825,1.7237185056472633,2.947002606429192,2.947002606429192,1.7237185056472633,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
331,576,-0.9091787439613527,-0.25217391304347825,0.9091787439613527,0.25217391304347825,1.7252173913043478,1.7252173913043478,1.7252173913043478,1.7252173913043478,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
332,576,-1.1487922705314009,-1.1487922705314009,1.1487922705314009,1.1487922705314009,2.0591304347826087,2.0591304347826087,2.0591304347826087,2.0591304347826087,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
333,1152,-1.065377932232841,-0.6634327637802877,0.6634327637802877,1.065377932232841,2.057341442224153,2.057341442224153,2.057341442224153,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
334,1152,-0.501496283425041,-0.633205425234096,0.9655251472149822,0.16917656144415485,1.3483927019982624,2.947002606429192,2.947002606429192,1.3483927019982624,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
335,1152,-0.904889468095376,0.12090935418476687,0.21201370788686166,0.5719664060237475,2.057341442224153,1.3483927019982624,1.3483927019982624,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
336,1152,-0.45859880297325994,-0.12953711748238247,0.45859880297325994,0.12953711748238247,1.3483927019982624,1.3483927019982624,1.3483927019982624,1.3483927019982624,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
337,1152,-1.0633265759243171,-0.6639154358528816,0.6639154358528816,1.0633265759243171,2.057341442224153,2.057341442224153,2.057341442224153,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
338,1152,-0.9883917366541172,-0.5445747659040447,0.8758688097306689,0.657097692827493,2.057341442224153,2.543874891398784,2.543874891398784,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
339,576,-0.978743961352657,-0.1826086956521739,0.1826086956521739,0.978743961352657,2.0591304347826087,2.0591304347826087,2.0591304347826087,2.0591304347826087,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
340,1152,-0.45835746693696305,-0.30510908388840624,0.6343517714065064,0.12911477941886282,1.3483927019982624,2.543874891398784,2.543874891398784,1.3483927019982624,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
341,1152,-0.85764793899025,0.27120137078868617,0.05954966695626991,0.526896901245294,2.057341442224153,2.057341442224153,2.057341442224153,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
342,1152,-0.4146153103581427,0.027874312192296552,0.30432474177044117,0.08241625639540497,1.3483927019982624,2.057341442224153,2.057341442224153,1.3483927019982624,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
343,1152,-1.2911477941886282,0.5108480548315475,-0.1829327155130804,0.9632324548701612,2.543874891398784,2.057341442224153,2.057341442224153,2.543874891398784,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
344,1152,-1.2273144125880877,0.44339463268655277,0.5339559803069794,0.24996379959455545,2.543874891398784,2.057341442224153,2.057341442224153,2.543874891398784,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
345,1152,-1.2931991504971523,0.5127184091128487,-0.1791316729414036,0.9596124143257071,2.543874891398784,2.057341442224153,2.057341442224153,2.543874891398784,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
346,1152,-0.9016917656144415,0.11970267400328218,0.20941934549666957,0.5725697461144899,2.057341442224153,1.3483927019982624,1.3483927019982624,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
347,1152,-0.9014504295781446,0.11867699584902018,0.20996235157833767,0.5728110821507868,2.057341442224153,1.3483927019982624,1.3483927019982624,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
348,1152,-0.8117940920938315,0.4228810696013129,-0.08881166135727386,0.47772468384979244,2.057341442224153,2.543874891398784,2.543874891398784,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
349,1152,-0.7347475625060333,0.3507819287576021,0.6218626315281398,-0.23789699777970846,2.057341442224153,2.543874891398784,2.543874891398784,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
350,1152,-1.131624674196351,0.7434959938217974,0.2289675644367217,0.15916111593783183,2.543874891398784,2.947002606429192,2.947002606429192,2.543874891398784,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
351,1152,-0.7366179167873347,0.34921324452167196,0.627051356308524,-0.23964668404286127,2.057341442224153,2.2380538662033014,2.2380538662033014,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
352,1152,-0.8215078675547833,0.23717298967081765,0.41805434887537407,0.16628052900859155,1.7237185056472633,2.057341442224153,2.057341442224153,1.7237185056472633,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
353,1152,-1.029961868906265,-0.6990298291340863,1.029961868906265,0.6990298291340863,2.057341442224153,2.057341442224153,2.057341442224153,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
354,1152,-0.9872453904817067,-0.5431267496862632,0.8735761173858481,0.6567960227821218,2.057341442224153,2.543874891398784,2.543874891398784,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
355,576,-0.8253623188405798,0.2427536231884058,0.4181159420289855,0.1644927536231884,2.0591304347826087,2.0591304347826087,2.0591304347826087,2.0591304347826087,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
356,576,-0.7809178743961352,0.19516908212560385,0.7809178743961352,-0.19516908212560385,2.0591304347826087,2.0591304347826087,2.0591304347826087,2.0591304347826087,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
357,1152,-0.415218650448885,0.028175982237667728,0.30348006564340185,0.08356260256781542,1.3483927019982624,2.057341442224153,2.057341442224153,1.3483927019982624,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
358,1152,-0.36797712134375904,0.18232937542233807,0.14799932425909837,0.037648421662322615,1.3483927019982624,2.543874891398784,2.543874891398784,1.3483927019982624,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
359,576,-0.6475845410628019,0.4671497584541063,0.8280193236714976,-0.6475845410628019,2.0591304347826087,2.893913043478261,2.893913043478261,2.0591304347826087,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
360,1152,-0.6875663674099817,0.5021599575248576,0.4702432667245873,-0.28483685683946325,2.057341442224153,2.947002606429192,2.947002606429192,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
361,1152,-0.6455738970943141,0.46119316536345206,0.8299546288251761,-0.6455738970943141,2.057341442224153,2.947002606429192,2.947002606429192,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
362,576,-0.9806763285024155,0.0,0.0,0.9806763285024155,2.0591304347826087,0.0,0.0,2.0591304347826087,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
363,1152,-0.8891422917270007,0.30402307172507,-0.30402307172507,0.8891422917270007,2.057341442224153,2.057341442224153,2.057341442224153,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
364,1152,-0.4114176078772082,0.026727966019886088,0.3007650352350613,0.08392460662226084,1.3483927019982624,2.057341442224153,2.057341442224153,1.3483927019982624,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
365,1152,-0.7608721884351771,0.7608721884351771,-0.4311468288444831,0.4311468288444831,2.057341442224153,2.057341442224153,2.057341442224153,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
366,1152,-0.3649000868809731,0.3649000868809731,-0.03644174148083792,0.03644174148083792,1.3483927019982624,1.3483927019982624,1.3483927019982624,1.3483927019982624,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
367,576,-0.9806763285024155,0.0,0.0,0.9806763285024155,2.0591304347826087,0.0,0.0,2.0591304347826087,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
368,1152,-0.41594265855777585,0.028718988319335843,0.3039024037069215,0.08332126653151849,1.3483927019982624,2.057341442224153,2.057341442224153,1.3483927019982624,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
369,1152,-0.7579158219905396,0.7579158219905396,-0.4282507964089198,0.4282507964089198,2.057341442224153,2.057341442224153,2.057341442224153,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
370,1152,-0.3679167873346848,0.3679167873346848,-0.039217105898252724,0.039217105898252724,1.3483927019982624,1.3483927019982624,1.3483927019982624,1.3483927019982624,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
371,1152,-0.9039241239501883,0.12066801814846993,0.21322038806834637,0.5700357177333719,2.057341442224153,1.3483927019982624,1.3483927019982624,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
372,1152,-0.8587942851626605,0.27512308137851144,0.0553866203301477,0.5282845834540013,2.057341442224153,2.057341442224153,2.057341442224153,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
373,1152,-0.7371005888599286,0.3499372526305628,0.6266290182450044,-0.2394656820156386,2.057341442224153,2.543874891398784,2.543874891398784,2.057341442224153,"[[1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5], [1.5, 1.5, 1.5, 1.5]]","[[1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895], [1.118033988749895, 1.118033988749895, 1.118033988749895, 1.118033988749895]]"
