scope_type,scope_value,benchmark_family,jobs,machines,model_type,distribution,params,n_params,loglik,aic,bic,gof_test,gof_stat,gof_pvalue
file,ta12,ta,20,15,continuous_exploratory,weibull_min,"[2.582232159230209, -14.529567431468031, 74.94205257933095]",3,-1422.2114984124814,2850.422996824963,2861.5343442489316,KS_continuous,0.08386662986372495,0.027694707035647803
file,ta12,ta,20,15,continuous_exploratory,norm,"[51.86333333333334, 28.31933360013183]",2,-1428.7449812053621,2861.4899624107243,2868.8975273600367,KS_continuous,0.08297716333616889,0.03029820627405244
file,ta12,ta,20,15,continuous_exploratory,lognorm,"[2.7006133056370336e-05, -1048574.9999999988, 1048626.8629509336]",3,-1428.7452247189349,2863.4904494378698,2874.6017968618385,KS_continuous,0.08297799626462887,0.030295670780614126
file,ta12,ta,20,15,continuous_exploratory,gamma,"[1478.9521240849463, -1037.8275021818695, 0.7367977389001714]",3,-1428.906795389078,2863.813590778156,2874.924938202125,KS_continuous,0.08354420087351233,0.02861472175654023
file,ta12,ta,20,15,continuous_exploratory,expon,"[1.0, 50.86333333333334]",2,-1478.7426891706605,2961.485378341321,2968.8929432906334,KS_continuous,0.18694832207632317,1.1859251287097025e-09
file,ta13,ta,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,5.877000000000001,0.7521627811462637
file,ta13,ta,20,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1378.5359550403768,2761.0719100807537,2768.479475030066,chi2_uniform_minmax_bins10,5.877000000000001,0.7521627811462637
file,ta13,ta,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,6.266666666666666,0.7129609059482678
file,ta13,ta,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,3.1999999999999997,0.9558347256002608
file,ta13,ta,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,5.580090909090909,0.7810969637388135
file,ta13,ta,20,15,discrete,poisson,"{""mu"": 48.47}",1,-3905.7120373091466,7813.424074618293,7817.127857092949,,,
file,ta13,ta,20,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1375.4902436011714,2754.980487202343,2762.3880521516553,KS_continuous,0.05408163265306121,0.33212049293501666
file,ta13,ta,20,15,continuous_exploratory,weibull_min,"[1.7931272683416388, -4.03000020477657, 58.88378316759213]",3,-1429.6651647895055,2865.330329579011,2876.4416770029798,KS_continuous,0.0937904210582936,0.009523884833982437
file,ta13,ta,20,15,continuous_exploratory,norm,"[48.47, 29.61186305069867]",2,-1442.134077895248,2888.268155790496,2895.6757207398086,KS_continuous,0.08359967794182177,0.028454530147967727
file,ta13,ta,20,15,continuous_exploratory,lognorm,"[0.1257052089263112, -188.33489743722853, 234.9485204629815]",3,-1441.3467709791696,2888.693541958339,2899.804889382308,KS_continuous,0.08080251460870769,0.03758939855262822
file,ta13,ta,20,15,continuous_exploratory,gamma,"[289.46751840898696, -454.4246918228588, 1.737097864778892]",3,-1441.6593942750956,2889.318788550191,2900.43013597416,KS_continuous,0.07939568502413669,0.04308484280751046
file,ta13,ta,20,15,continuous_exploratory,expon,"[1.0, 47.47]",2,-1458.0293797689678,2920.0587595379357,2927.466324487248,KS_continuous,0.13579587324442027,2.754477735920453e-05
file,ta14,ta,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,9.506999999999998,0.3918479717906209
file,ta14,ta,20,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1378.5359550403768,2761.0719100807537,2768.479475030066,chi2_uniform_minmax_bins10,9.506999999999998,0.3918479717906209
file,ta14,ta,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,11.0,0.27570893677222197
file,ta14,ta,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,16.066666666666666,0.06550239785477338
file,ta14,ta,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,12.197121212121209,0.2024233273743737
file,ta14,ta,20,15,discrete,poisson,"{""mu"": 47.7}",1,-3402.723226607853,6807.446453215706,6811.150235690362,,,
file,ta14,ta,20,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1375.4902436011714,2754.980487202343,2762.3880521516553,KS_continuous,0.06775510204081636,0.12153998875249661
file,ta14,ta,20,15,continuous_exploratory,weibull_min,"[1.9135922520282205, -2.86649394080849, 56.94722376137082]",3,-1405.210785490301,2816.421570980602,2827.532918404571,KS_continuous,0.06672522052875052,0.13216810563406378
file,ta14,ta,20,15,continuous_exploratory,gamma,"[23.184926063112876, -82.93649560200225, 5.6363523220718825]",3,-1415.0158095635272,2836.0316191270545,2847.142966551023,KS_continuous,0.07088500415837257,0.09346110325490486
file,ta14,ta,20,15,continuous_exploratory,lognorm,"[0.18199421267337265, -103.69683811929276, 148.92839694207956]",3,-1415.587132590245,2837.17426518049,2848.2856126044585,KS_continuous,0.0661481285581188,0.13844635063619493
file,ta14,ta,20,15,continuous_exploratory,norm,"[47.7, 27.300732590903124]",2,-1417.7556209601466,2839.5112419202933,2846.9188068696058,KS_continuous,0.07576860251586787,0.060577080061386845
file,ta14,ta,20,15,continuous_exploratory,expon,"[1.0, 46.7]",2,-1453.1232494024553,2910.2464988049105,2917.654063754223,KS_continuous,0.1592518492190198,4.1044504877790787e-07
file,ta15,ta,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,15.347999999999999,0.0818099087126626
file,ta15,ta,20,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1378.5359550403768,2761.0719100807537,2768.479475030066,chi2_uniform_minmax_bins10,15.347999999999999,0.0818099087126626
file,ta15,ta,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,17.333333333333336,0.043744807301960835
file,ta15,ta,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,17.466666666666665,0.041890230207125914
file,ta15,ta,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,16.968606060606064,0.049209877731105175
file,ta15,ta,20,15,discrete,poisson,"{""mu"": 48.63666666666666}",1,-3860.323604416948,7722.647208833896,7726.350991308552,,,
file,ta15,ta,20,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1375.4902436011714,2754.980487202343,2762.3880521516553,KS_continuous,0.05380952380952381,0.33800148714639533
file,ta15,ta,20,15,continuous_exploratory,weibull_min,"[2.0229772274801165, -7.753585252475222, 63.61920129198031]",3,-1428.2766181058635,2862.553236211727,2873.6645836356956,KS_continuous,0.10105883941436222,0.004039766175539421
file,ta15,ta,20,15,continuous_exploratory,norm,"[48.63666666666666, 29.15712586811137]",2,-1437.4913613880944,2878.982722776189,2886.3902877255014,KS_continuous,0.10038374496022717,0.004386565089620544
file,ta15,ta,20,15,continuous_exploratory,lognorm,"[2.7805143672889814e-05, -1048574.9999999991, 1048623.6362613067]",3,-1437.4914128037155,2880.982825607431,2892.0941730314,KS_continuous,0.100384376252315,0.0043862284025105724
file,ta15,ta,20,15,continuous_exploratory,gamma,"[27605.501874364978, -4796.3126952379225, 0.1755066176048185]",3,-1437.4988430301019,2880.9976860602037,2892.1090334841724,KS_continuous,0.10046624237387403,0.0043427671543504786
file,ta15,ta,20,15,continuous_exploratory,expon,"[1.0, 47.63666666666666]",2,-1459.080831847678,2922.161663695356,2929.5692286446683,KS_continuous,0.15963857377904278,3.807669300483099e-07
file,ta16,ta,20,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 98}",2,-1375.4902436011716,2754.9804872023433,2762.3880521516558,chi2_uniform_minmax_bins10,15.578148148148149,0.07623089345353198
file,ta16,ta,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,14.325,0.11122492332614194
file,ta16,ta,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,15.866666666666667,0.0697186850275009
file,ta16,ta,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,19.200000000000003,0.02354503277084383
file,ta16,ta,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,16.956363636363633,0.04940371833892592
file,ta16,ta,20,15,discrete,poisson,"{""mu"": 51.8}",1,-3534.7341328585408,7071.4682657170815,7075.172048191737,,,
file,ta16,ta,20,15,continuous_exploratory,uniform,"[1.0, 97.0]",2,-1372.4132935510147,2748.8265871020294,2756.234152051342,KS_continuous,0.08460481099656358,0.02568606068323953
file,ta16,ta,20,15,continuous_exploratory,weibull_min,"[3.1831906218657124, -27.020694885000317, 88.34526095182464]",3,-1421.5875975466151,2849.1751950932303,2860.286542517199,KS_continuous,0.08777034437620879,0.018459559204593794
file,ta16,ta,20,15,continuous_exploratory,norm,"[51.8, 28.2050822843449]",2,-1427.5322153278994,2859.064430655799,2866.4719956051113,KS_continuous,0.0877035586070305,0.018591000708959332
file,ta16,ta,20,15,continuous_exploratory,lognorm,"[1.6811490225207906e-06, -16777214.999999993, 16777266.799976286]",3,-1427.5322514495579,2861.0645028991157,2872.1758503230844,KS_continuous,0.08770383948677463,0.01859044616291727
file,ta16,ta,20,15,continuous_exploratory,gamma,"[490.77132117896826, -569.6034055856353, 1.2657738076408718]",3,-1428.2260275802537,2862.4520551605074,2873.563402584476,KS_continuous,0.09626031360616227,0.007167606868016759
file,ta16,ta,20,15,continuous_exploratory,expon,"[1.0, 50.8]",2,-1478.3689063753309,2960.7378127506618,2968.1453776999742,KS_continuous,0.17276223452963763,2.6706580433429013e-08
file,ta17,ta,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,9.639,0.3804924781460066
file,ta17,ta,20,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1378.5359550403768,2761.0719100807537,2768.479475030066,chi2_uniform_minmax_bins10,9.639,0.3804924781460066
file,ta17,ta,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,10.066666666666666,0.34511518814171116
file,ta17,ta,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,9.133333333333333,0.4250585804021004
file,ta17,ta,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,10.412787878787878,0.31811220872097934
file,ta17,ta,20,15,discrete,poisson,"{""mu"": 51.81333333333333}",1,-3531.149377089028,7064.298754178056,7068.002536652712,,,
file,ta17,ta,20,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1375.4902436011714,2754.980487202343,2762.3880521516553,KS_continuous,0.062448979591836706,0.1846095719774269
file,ta17,ta,20,15,continuous_exploratory,weibull_min,"[3.0546592199260765, -24.405759317721575, 85.55749044008277]",3,-1421.8121152620117,2849.6242305240235,2860.735577947992,KS_continuous,0.08320550171935615,0.02961008084772543
file,ta17,ta,20,15,continuous_exploratory,norm,"[51.81333333333333, 28.202100788574047]",2,-1427.500501326832,2859.001002653664,2866.4085676029763,KS_continuous,0.08102592827287958,0.03677552896166514
file,ta17,ta,20,15,continuous_exploratory,lognorm,"[6.733466672381776e-06, -4188297.7682506726, 4188349.5814890577]",3,-1427.5006239871182,2861.0012479742363,2872.112595398205,KS_continuous,0.08102696721317426,0.03677178049816354
file,ta17,ta,20,15,continuous_exploratory,gamma,"[534.1325603358925, -600.2468183800424, 1.2207054368748311]",3,-1428.0521022413786,2862.1042044827573,2873.215551906726,KS_continuous,0.08619812490070289,0.02178409866746881
file,ta17,ta,20,15,continuous_exploratory,expon,"[1.0, 50.81333333333333]",2,-1478.447636201265,2960.89527240253,2968.3028373518423,KS_continuous,0.1815461955874001,3.999786362809351e-09
file,ta18,ta,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,11.853666666666664,0.2216851784512593
file,ta18,ta,20,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1378.5359550403768,2761.0719100807537,2768.479475030066,chi2_uniform_minmax_bins10,11.853666666666664,0.2216851784512593
file,ta18,ta,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,13.666666666666666,0.13468638580484982
file,ta18,ta,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,9.266666666666666,0.4130316837792894
file,ta18,ta,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,14.048787878787877,0.12060030172937078
file,ta18,ta,20,15,discrete,poisson,"{""mu"": 49.73}",1,-3709.323370903297,7420.646741806594,7424.35052428125,,,
file,ta18,ta,20,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1375.4902436011714,2754.980487202343,2762.3880521516553,KS_continuous,0.04435374149659854,0.5809308543704961
file,ta18,ta,20,15,continuous_exploratory,weibull_min,"[2.6799791190899205, -19.028317613721637, 77.54938451762904]",3,-1423.9984599988293,2853.9969199976586,2865.1082674216273,KS_continuous,0.08192140946811044,0.03366604397181927
file,ta18,ta,20,15,continuous_exploratory,norm,"[49.73, 28.470986986755484]",2,-1430.347230450047,2864.694460900094,2872.1020258494063,KS_continuous,0.08433487234394205,0.026405125339602153
file,ta18,ta,20,15,continuous_exploratory,lognorm,"[2.7150819853197053e-05, -1048574.9999999995, 1048624.729613493]",3,-1430.3475901919678,2866.6951803839356,2877.8065278079043,KS_continuous,0.08433316660982837,0.026409725094576064
file,ta18,ta,20,15,continuous_exploratory,gamma,"[846.1509905626795, -781.1702819591028, 0.981944940101819]",3,-1430.6611886340831,2867.3223772681663,2878.433724692135,KS_continuous,0.08211052980887551,0.03303964136996107
file,ta18,ta,20,15,continuous_exploratory,expon,"[1.0, 48.73]",2,-1465.8884570566242,2935.7769141132485,2943.184479062561,KS_continuous,0.17219787669914288,3.007210258092716e-08
file,ta19,ta,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,2.6576666666666666,0.97633832953415
file,ta19,ta,20,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1378.5359550403768,2761.0719100807537,2768.479475030066,chi2_uniform_minmax_bins10,2.6576666666666666,0.97633832953415
file,ta19,ta,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,3.4,0.946307673764427
file,ta19,ta,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,7.866666666666667,0.5476369714206939
file,ta19,ta,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,4.034484848484847,0.9091281780158501
file,ta19,ta,20,15,discrete,poisson,"{""mu"": 49.24333333333333}",1,-3646.821122615791,7295.642245231582,7299.346027706238,,,
file,ta19,ta,20,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1375.4902436011714,2754.980487202343,2762.3880521516553,KS_continuous,0.032585034013605435,0.8971430255811397
file,ta19,ta,20,15,continuous_exploratory,weibull_min,"[2.0408375416917437, -6.362532516788349, 62.75225208219334]",3,-1421.655001972555,2849.31000394511,2860.421351369079,KS_continuous,0.08062014578851684,0.03826536703858119
file,ta19,ta,20,15,continuous_exploratory,norm,"[49.24333333333333, 28.563568676822502]",2,-1431.3211849620757,2866.6423699241514,2874.049934873464,KS_continuous,0.0786565009130164,0.04624277951496658
file,ta19,ta,20,15,continuous_exploratory,lognorm,"[0.05713166391856083, -451.2343717887185, 499.66222474106615]",3,-1431.142221384,2868.284442768,2879.395790191969,KS_continuous,0.07636755264419531,0.0573255158757463
file,ta19,ta,20,15,continuous_exploratory,gamma,"[1790.929544922491, -1158.0928977521685, 0.6741365130177415]",3,-1431.226715173072,2868.453430346144,2879.564777770113,KS_continuous,0.07829646090225093,0.047852284479840135
file,ta19,ta,20,15,continuous_exploratory,expon,"[1.0, 48.24333333333333]",2,-1462.8772946944212,2929.7545893888423,2937.162154338155,KS_continuous,0.15776374955491063,5.469283349757288e-07
file,ta20,ta,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,8.22,0.5121367357045595
file,ta20,ta,20,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1378.5359550403768,2761.0719100807537,2768.479475030066,chi2_uniform_minmax_bins10,8.22,0.5121367357045595
file,ta20,ta,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,8.0,0.5341462169096916
file,ta20,ta,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,9.866666666666667,0.3613868491752659
file,ta20,ta,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,9.317090909090906,0.4085337245270967
file,ta20,ta,20,15,discrete,poisson,"{""mu"": 50.443333333333335}",1,-3626.948157768371,7255.896315536742,7259.600098011398,,,
file,ta20,ta,20,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1375.4902436011714,2754.980487202343,2762.3880521516553,KS_continuous,0.033469387755102,0.8785393666959987
file,ta20,ta,20,15,continuous_exploratory,weibull_min,"[2.1033010124943363, -6.866715656866011, 64.7249538873743]",3,-1424.6062975618947,2855.2125951237895,2866.323942547758,KS_continuous,0.09295177814766109,0.010471201073117919
file,ta20,ta,20,15,continuous_exploratory,norm,"[50.443333333333335, 28.783562245760262]",2,-1433.6229006144554,2871.2458012289108,2878.653366178223,KS_continuous,0.07823670479094336,0.04812405356497296
file,ta20,ta,20,15,continuous_exploratory,lognorm,"[0.016725505467897975, -1670.652390086314, 1720.8550249014654]",3,-1433.6083907602003,2873.2167815204007,2884.3281289443694,KS_continuous,0.07964999759101943,0.042042570459954964
file,ta20,ta,20,15,continuous_exploratory,gamma,"[28870.60526856582, -4840.295616384748, 0.16940199251159005]",3,-1433.616283560588,2873.232567121176,2884.343914545145,KS_continuous,0.07858037988704192,0.046579100948997865
file,ta20,ta,20,15,continuous_exploratory,expon,"[1.0, 49.443333333333335]",2,-1470.2481698002234,2944.496339600447,2951.9039045497593,KS_continuous,0.15597298332958975,7.698076661183487e-07
file,ta21,ta,20,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1838.0479400538359,3676.0958801076717,3676.0958801076717,chi2_uniform_1_99_bins10,6.174999999999997,0.7222838319368247
file,ta21,ta,20,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1838.0479400538359,3680.0958801076717,3688.078809201888,chi2_uniform_minmax_bins10,6.174999999999997,0.7222838319368247
file,ta21,ta,20,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_1_100_bins10,4.9,0.8429368938700617
file,ta21,ta,20,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_0_99_bins10,7.6,0.5749034238644555
file,ta21,ta,20,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1846.048206736504,3692.096413473008,3692.096413473008,chi2_uniform_0_100_bins10,3.8783409090909085,0.9192356841600413
file,ta21,ta,20,20,discrete,poisson,"{""mu"": 50.4225}",1,-5085.649667440557,10173.299334881114,10177.290799428221,,,
file,ta21,ta,20,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1833.9869914682286,3671.973982936457,3679.9569120306733,KS_continuous,0.05071428571428571,0.2465658755862441
file,ta21,ta,20,20,continuous_exploratory,weibull_min,"[1.928198122672895, -4.990362398576992, 62.40037489257692]",3,-1910.0921562223784,3826.184312444757,3838.1587060860807,KS_continuous,0.09003515688286212,0.002850701310929488
file,ta21,ta,20,20,continuous_exploratory,norm,"[50.4225, 29.66384994821137]",2,-1923.5470656780715,3851.094131356143,3859.077060450359,KS_continuous,0.08872821632152872,0.0034415170186162104
file,ta21,ta,20,20,continuous_exploratory,lognorm,"[0.015231546393151375, -1897.2650775079014, 1947.4616722995725]",3,-1923.5336196222472,3853.0672392444944,3865.041632885818,KS_continuous,0.0889920052744263,0.003313878646196551
file,ta21,ta,20,20,continuous_exploratory,gamma,"[50071.48089344229, -6587.319520543562, 0.13256529502750236]",3,-1923.5418333766454,3853.083666753291,3865.0580603946146,KS_continuous,0.08879463708826385,0.0034089586117538474
file,ta21,ta,20,20,continuous_exploratory,expon,"[1.0, 49.4225]",2,-1960.162314435182,3924.324628870364,3932.30755796458,KS_continuous,0.14376826226555178,1.1183381192895849e-07
file,ta22,ta,20,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1838.0479400538359,3676.0958801076717,3676.0958801076717,chi2_uniform_1_99_bins10,5.7515,0.7645085334135642
file,ta22,ta,20,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1838.0479400538359,3680.0958801076717,3688.078809201888,chi2_uniform_minmax_bins10,5.7515,0.7645085334135642
file,ta22,ta,20,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_1_100_bins10,6.25,0.71465991106539
file,ta22,ta,20,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_0_99_bins10,11.25,0.25896125611352744
file,ta22,ta,20,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1846.048206736504,3692.096413473008,3692.096413473008,chi2_uniform_0_100_bins10,6.453840909090909,0.6937758707390338
file,ta22,ta,20,20,discrete,poisson,"{""mu"": 50.3575}",1,-5066.072758710105,10134.14551742021,10138.136981967316,,,
file,ta22,ta,20,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-1833.9869914682286,3671.973982936457,3679.9569120306733,KS_continuous,0.04760204081632646,0.3149970250108647
file,ta22,ta,20,20,continuous_exploratory,weibull_min,"[2.264323955425917, -11.455860618169961, 69.8714373669064]",3,-1908.5418935229945,3823.083787045989,3835.058180687313,KS_continuous,0.09454452152197401,0.0014571750128132244
file,ta22,ta,20,20,continuous_exploratory,norm,"[50.3575, 29.3339341676155]",2,-1919.0734167167552,3842.1468334335104,3850.1297625277266,KS_continuous,0.09206487522857965,0.002116113439929288
file,ta22,ta,20,20,continuous_exploratory,lognorm,"[2.9976139156488936e-05, -978526.1672652564, 978576.524325597]",3,-1919.0735789974308,3844.1471579948616,3856.1215516361854,KS_continuous,0.09206601609656628,0.002115755074993482
file,ta22,ta,20,20,continuous_exploratory,gamma,"[6144.118219286793, -2249.4356899018985, 0.37430847956126445]",3,-1919.120047931725,3844.24009586345,3856.2144895047736,KS_continuous,0.09234937301644675,0.002028469312315693
file,ta22,ta,20,20,continuous_exploratory,expon,"[1.0, 49.3575]",2,-1959.6358920064986,3923.271784012997,3931.2547131072133,KS_continuous,0.14637968237958238,6.056138337134461e-08
file,ta23,ta,20,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1838.0479400538359,3676.0958801076717,3676.0958801076717,chi2_uniform_1_99_bins10,8.37775,0.4965713646188592
file,ta23,ta,20,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-1838.0479400538359,3680.0958801076717,3688.078809201888,chi2_uniform_minmax_bins10,8.37775,0.4965713646188592
file,ta23,ta,20,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_1_100_bins10,8.7,0.46541492082795943
file,ta23,ta,20,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1842.0680743952366,3684.1361487904733,3684.1361487904733,chi2_uniform_0_99_bins10,6.45,0.6941712824817483
file,ta23,ta,20,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1846.048206736504,3692.096413473008,3692.096413473008,chi2_uniform_0_100_bins10,8.928340909090908,0.44391512986545323
file,ta23,ta,20,20,discrete,poisson,"{""mu"": 50.215}",1,-4762.379920559102,9526.759841118204,9530.751305665312,,,
