instance_id,jobs,machines,complexity_0_1,category,s_iforest,s_lof,s_mahalanobis,s_knn,complexity_prior_0_1,blend_w_unsup,blend_w_prior,blend_w_sup
21-17-0.pt,21,17,0.030905420485392878,easy,0.061277721149421566,0.039344436718415456,3.4854844847653294e-06,0.0063841016382168905,0.5393006198694584,0.7,0.3,0.0
21-18-0.pt,21,18,0.05140977368647223,easy,0.06208957018328676,0.07467301811789258,3.534287229640683e-06,0.007712418517249935,0.5485130264793348,0.7,0.3,0.0
21-19-0.pt,21,19,0.062318444995630835,easy,0.0553955052488453,0.09696845238818072,3.0115319275972097e-06,0.007779487979431178,0.5566339259725641,0.7,0.3,0.0
21-2-0.pt,21,2,0.1809169383645549,hard,0.6396886594052016,0.07929475322862216,0.06641634673269162,0.046526465882182365,0.2664774280055021,0.7,0.3,0.0
21-20-0.pt,21,20,0.07209172263625711,easy,0.054245602909923,0.11230613548889652,2.28683529402483e-06,0.0062240959315965644,0.5649703540348864,0.7,0.3,0.0
21-21-0.pt,21,21,0.0754642869052081,easy,0.03670389312834538,0.1287561722686977,2.1754971682324314e-06,0.0046805222176868055,0.5731258301279749,0.7,0.3,0.0
21-22-0.pt,21,22,0.046414840787072545,easy,0.023348680440696514,0.06268183995184418,2.3453315520149975e-06,0.0029499890212171306,0.5812638653426275,0.7,0.3,0.0
21-23-0.pt,21,23,0.04377454744798482,easy,0.01547913775616127,0.054052835946685446,1.9456341133867896e-06,0.0030659324100071033,0.5888008531327534,0.7,0.3,0.0
21-24-0.pt,21,24,0.08185935459447193,easy,0.025492171712288184,0.12827709246226868,1.4379684680243336e-06,0.0016407466375812365,0.595936829376378,0.7,0.3,0.0
21-25-0.pt,21,25,0.10819436630216482,medium,0.03149161726643994,0.17282654238261122,1.1782416343893076e-06,0.005648038912974142,0.6029142045240236,0.7,0.3,0.0
21-26-0.pt,21,26,0.0776946920706464,easy,0.01557390292748111,0.10713115140805224,1.7814778546020566e-06,0.003779150596783042,0.6101526619923544,0.7,0.3,0.0
21-27-0.pt,21,27,0.08415487140523034,easy,0.015444115723744127,0.11250390475945,1.964365068805342e-06,0.005003382445590036,0.617083616347621,0.7,0.3,0.0
21-28-0.pt,21,28,0.08709540916466965,medium,0.015650612379858975,0.11234299713659485,9.961078038404203e-07,0.0039283871069579245,0.623237845300977,0.7,0.3,0.0
21-29-0.pt,21,29,0.06944395160116171,easy,0.011123168375098191,0.06519311171183385,1.280710870654066e-06,0.00389433356588119,0.6299907370119486,0.7,0.3,0.0
21-3-0.pt,21,3,0.06485041739206814,easy,0.3942103456638864,0.04667759137109139,0.015685168826631922,0.037394074805762706,0.309322013035855,0.7,0.3,0.0
21-30-0.pt,21,30,0.12706553529824427,medium,0.011601394683716409,0.19322767695907522,1.382135263612373e-06,0.006742253870656962,0.6362073441778856,0.7,0.3,0.0
21-31-0.pt,21,31,0.09393702727577478,medium,0.018260386744960076,0.10132244026257761,8.247889359256919e-07,0.0034384397496041628,0.6424649988324351,0.7,0.3,0.0
21-32-0.pt,21,32,0.13889158691417755,medium,0.024497614841127415,0.19459986034370166,1.168792412666931e-06,0.005481368775652093,0.6480136329973326,0.7,0.3,0.0
21-33-0.pt,21,33,0.15724445551948654,medium,0.018790411415838752,0.23828996389104135,1.034674941873501e-06,0.0043777399287003565,0.6537372165921068,0.7,0.3,0.0
21-34-0.pt,21,34,0.09833995190421799,medium,0.04234893590159231,0.06725927131847832,1.244221680525098e-06,0.00164577050191472,0.6593961646266024,0.7,0.3,0.0
21-35-0.pt,21,35,0.11011108034291059,medium,0.02210506234130382,0.10621254804473959,7.95937217876574e-07,0.0033699108580831083,0.6654976312905184,0.7,0.3,0.0
21-36-0.pt,21,36,0.13541211367979994,medium,0.03487273867365814,0.15011102544674113,7.246855726594134e-07,0.0010887330874208183,0.6707135184831671,0.7,0.3,0.0
21-37-0.pt,21,37,0.11503845050978882,medium,0.03756394314648264,0.08841405833083944,8.850833379745378e-07,0.003225896274112397,0.67638138524751,0.7,0.3,0.0
21-38-0.pt,21,38,0.08945903531992347,medium,0.041255381671747214,0.0182914976288055,6.756720354134095e-07,0.0009256279682093388,0.6814842448065402,0.7,0.3,0.0
21-39-0.pt,21,39,0.12991818486198722,medium,0.04263426585625573,0.10779249603686764,4.869960633714676e-07,0.000924721674353847,0.6868730761365079,0.7,0.3,0.0
21-4-0.pt,21,4,0.08084437534349215,easy,0.361408809511943,0.09613467080703317,0.007082813549199447,0.024521246274935973,0.34220341759613443,0.7,0.3,0.0
21-40-0.pt,21,40,0.11482709156060741,medium,0.04624754885138213,0.05964504110083658,9.436500723184047e-07,0.0020340137145641196,0.6920533023751888,0.7,0.3,0.0
21-41-0.pt,21,41,0.12313914782061021,medium,0.06409989634334864,0.05310935224746508,1.2421929139988494e-06,0.003353242591637545,0.6977145684356031,0.7,0.3,0.0
21-42-0.pt,21,42,0.1359388409172898,medium,0.06933753198880782,0.07173727025704223,1.3064645142804746e-06,0.003814174666186874,0.7027582277875449,0.7,0.3,0.0
21-43-0.pt,21,43,0.14060272890105713,medium,0.07755732420906981,0.06864037562808654,9.089115499640309e-07,0.00412416102508438,0.7071858356232713,0.7,0.3,0.0
21-44-0.pt,21,44,0.15307653537820684,medium,0.08534902386944286,0.08416161349673064,9.622936284415998e-07,0.004285705972797221,0.712276665134333,0.7,0.3,0.0
21-45-0.pt,21,45,0.18634559478679916,hard,0.12074864734723824,0.12380614189837993,1.2241856705028567e-06,0.0028319285876852525,0.7175666082871959,0.7,0.3,0.0
21-46-0.pt,21,46,0.1694099612749093,hard,0.12591649993208812,0.07245530623644668,1.2396518646191638e-06,0.0017981229562792347,0.7222363772505491,0.7,0.3,0.0
21-47-0.pt,21,47,0.19353259214325882,hard,0.14188081002317482,0.1080739757401725,1.1271763595856624e-06,0.002230100307890393,0.7270863653614148,0.7,0.3,0.0
21-48-0.pt,21,48,0.1733816399188734,hard,0.15282959222637482,0.04250635582145832,1.1287445958945159e-06,0.002314791363251243,0.7313997044025026,0.7,0.3,0.0
21-49-0.pt,21,49,0.25051133278462173,hard,0.18284267846720262,0.19104928471911392,1.7262176843143152e-06,0.004687049607107246,0.7358755852408145,0.7,0.3,0.0
21-5-0.pt,21,5,0.046754120296075986,easy,0.2909090703121944,0.05027771146573791,0.0028140024713388637,0.026797523312504977,0.36919221705165073,0.7,0.3,0.0
21-50-0.pt,21,50,0.22458795984606236,hard,0.21372320937654013,0.09356583940169029,2.132436406412916e-06,0.0023817379558200035,0.7404825370919196,0.7,0.3,0.0
21-6-0.pt,21,6,0.03481721507316829,easy,0.22022432799560968,0.06356615492530873,0.0015274299360443849,0.025946765997346244,0.39229762620431996,0.7,0.3,0.0
21-7-0.pt,21,7,0.038852805463818314,easy,0.19570969861875662,0.08821508331758263,0.0007484514654063901,0.009518340848305457,0.41256187122639315,0.7,0.3,0.0
21-8-0.pt,21,8,0.018676378501649174,easy,0.1397677514075756,0.07030670516422391,0.0004402998540219759,0.011453121932059374,0.43017930422472517,0.7,0.3,0.0
21-9-0.pt,21,9,0.04844063296206074,easy,0.13147511250889427,0.12687993866891473,0.00023678958453545568,0.014381551701810278,0.44610640016193676,0.7,0.3,0.0
22-10-0.pt,22,10,0.05234284425983108,easy,0.11627075496784246,0.12461498302295194,0.00013381747037159134,0.013001366925503627,0.4675451664220783,0.7,0.3,0.0
22-11-0.pt,22,11,0.02937692848066751,easy,0.08461940634346414,0.08715165054346712,7.367499167402604e-05,0.008967125795697023,0.48080587728948104,0.7,0.3,0.0
22-12-0.pt,22,12,0.045485416773518125,easy,0.07692266933885838,0.11405023984421582,4.5121242105334184e-05,0.011757213259885744,0.4936829845588895,0.7,0.3,0.0
22-13-0.pt,22,13,0.03940831876059598,easy,0.07419051417228907,0.09231459347073843,2.4606371525469106e-05,0.005542959478891278,0.5057432724649109,0.7,0.3,0.0
22-14-0.pt,22,14,0.05039829586621238,easy,0.06608873367580104,0.11021963209829626,1.5298263329595893e-05,0.008212431450981673,0.5164313328489976,0.7,0.3,0.0
22-15-0.pt,22,15,0.05002782761442093,easy,0.06351021751564691,0.10081667034440443,7.399183215938767e-06,0.005580321640936781,0.5267890965227656,0.7,0.3,0.0
22-16-0.pt,22,16,0.07774873740941556,easy,0.05471243312957712,0.16137463208889932,3.962385746282178e-06,0.007345144998170631,0.53708115316585,0.7,0.3,0.0
22-17-0.pt,22,17,0.0481935848578069,easy,0.07498233615635869,0.056177423729076574,3.737401088752075e-06,0.007467983107441886,0.5470453311291741,0.7,0.3,0.0
22-18-0.pt,22,18,0.08875565769541817,medium,0.04632861081987976,0.16856297311135848,2.778983650833624e-06,0.010501723474301505,0.5557274097402831,0.7,0.3,0.0
22-19-0.pt,22,19,0.07131543926878182,easy,0.05484428573098329,0.110283655184476,2.1785708688920146e-06,0.0065060776014338115,0.5644128038410484,0.7,0.3,0.0
22-2-0.pt,22,2,0.17763201841281684,hard,0.6531232333438628,0.05498914047684386,0.06661920576682363,0.04126962229598658,0.2724901107991429,0.7,0.3,0.0
22-20-0.pt,22,20,0.05607739324457822,easy,0.03995413925392799,0.07980984372859792,2.0051942418658003e-06,0.003484201458270928,0.5730689475621434,0.7,0.3,0.0
22-21-0.pt,22,21,0.05155604576646686,easy,0.02863184273514643,0.06878618783675075,1.991107413545172e-06,0.004043004265489651,0.5812451818558404,0.7,0.3,0.0
22-22-0.pt,22,22,0.07834782774046832,easy,0.026494760477660105,0.1271099982148903,2.42904904770389e-06,0.0020198608791563125,0.5893535111359095,0.7,0.3,0.0
22-23-0.pt,22,23,0.03164554461717157,easy,0.019212510591756892,0.011157494184444037,1.2909320307961133e-06,0.002315713861390868,0.5967468074381053,0.7,0.3,0.0
22-24-0.pt,22,24,0.0661313093230926,easy,0.03336955594884722,0.06896575468806818,1.2282946705036796e-06,0.004271773607357368,0.6040118568484989,0.7,0.3,0.0
22-25-0.pt,22,25,0.07864753640852129,easy,0.023363638752501616,0.10027984799687267,1.6331470903615853e-06,0.003236094200249408,0.6115965898793791,0.7,0.3,0.0
22-26-0.pt,22,26,0.08757184153692708,medium,0.012683569353135714,0.12206795722042178,1.3171156047018457e-06,0.0045861554718754916,0.6185119564886141,0.7,0.3,0.0
22-27-0.pt,22,27,0.08705542746500106,medium,0.012537871685015184,0.11249173103450481,1.3151900010395153e-06,0.003841169814633834,0.6254673229699362,0.7,0.3,0.0
22-28-0.pt,22,28,0.08198635660441528,easy,0.0208593981064062,0.08316973238600443,1.2856715075683897e-06,0.003465840292553611,0.6323316392009922,0.7,0.3,0.0
22-29-0.pt,22,29,0.07994141573443628,easy,0.004066727584264326,0.0854465255405366,7.11060984785201e-07,0.004446790330267801,0.6388081221841426,0.7,0.3,0.0
22-3-0.pt,22,3,0.06843454779718397,easy,0.36831445224214315,0.08745806173705088,0.015538028783238716,0.02324064186103462,0.315434604531091,0.7,0.3,0.0
22-30-0.pt,22,30,0.08411765773592413,easy,0.015538904936037976,0.07761646027521509,1.1827868761473352e-06,0.0028184257448683994,0.6449239382839839,0.7,0.3,0.0
22-31-0.pt,22,31,0.08985338046594162,medium,0.024829528813159096,0.0741848479585373,8.368947173422002e-07,0.003034373757196659,0.6508267000254877,0.7,0.3,0.0
22-32-0.pt,22,32,0.17659126277026332,hard,0.019884705241916885,0.279195043282245,7.52072577912034e-07,0.004996353953899705,0.6569471363969533,0.7,0.3,0.0
22-33-0.pt,22,33,0.1158119072853924,medium,0.0335914427632816,0.11296757134259998,8.421877205028508e-07,0.00259606250241396,0.6627380627588243,0.7,0.3,0.0
22-34-0.pt,22,34,0.13595158539733027,medium,0.020805576278469896,0.1667100121025406,6.141762867738195e-07,0.0022475056621529504,0.6689146207624381,0.7,0.3,0.0
22-35-0.pt,22,35,0.08872617317349189,medium,0.03220886015267803,0.03501020345973842,3.9858373223111156e-07,0.0006994788491888722,0.6745247846928374,0.7,0.3,0.0
22-36-0.pt,22,36,0.10167209705505197,medium,0.03903549825765161,0.05234759768263927,7.26492859881033e-07,0.0005445214091697624,0.6800751752193576,0.7,0.3,0.0
22-37-0.pt,22,37,0.11469464443910234,medium,0.03439644711645494,0.0797648318276266,2.9531784902000714e-07,0.001766455036001862,0.6857730007621968,0.7,0.3,0.0
22-38-0.pt,22,38,0.13479454228518972,medium,0.03627936240007127,0.11882080551330555,7.705491353080187e-07,0.0022387264042259382,0.6912701436647084,0.7,0.3,0.0
22-39-0.pt,22,39,0.13839225567155602,medium,0.04998385893498063,0.10543565857569377,1.1236135204430809e-06,0.003096270913879838,0.6969598377401887,0.7,0.3,0.0
22-4-0.pt,22,4,0.04812999952238118,easy,0.3317932202397881,0.03809090452518612,0.007014221158801051,0.024696589589429992,0.3484650662210405,0.7,0.3,0.0
22-40-0.pt,22,40,0.13178544042852516,medium,0.05380367173789055,0.0789135663915346,1.0110231307662785e-06,0.003084686238606089,0.7020224136933457,0.7,0.3,0.0
22-41-0.pt,22,41,0.14696220363941095,medium,0.05742675577872185,0.10460107440191399,8.029327313163171e-07,0.0035042289281368984,0.7073343515189985,0.7,0.3,0.0
22-42-0.pt,22,42,0.1559065680996808,medium,0.06478508565657248,0.11241191300823704,1.2091017110945816e-06,0.0032145203022764337,0.712458400312779,0.7,0.3,0.0
22-43-0.pt,22,43,0.21562936944021976,hard,0.08691536039068647,0.2273184092285538,1.305851340348619e-06,0.003954678057718702,0.7176744993956609,0.7,0.3,0.0
22-44-0.pt,22,44,0.16697130983775593,hard,0.09144995396525066,0.10054747849380913,7.707580079304686e-07,0.0016853145832542475,0.7226738257419393,0.7,0.3,0.0
22-45-0.pt,22,45,0.16232204249326299,medium,0.10689716102010022,0.06663978518955187,8.214537896997667e-07,0.0020907858408229334,0.7277993980927481,0.7,0.3,0.0
22-46-0.pt,22,46,0.19755746738456254,hard,0.12499266434126027,0.1273846480024675,1.4574372968962538e-06,0.002284828966491674,0.7325757049064887,0.7,0.3,0.0
22-47-0.pt,22,47,0.2762900664000026,hard,0.14295857015323987,0.29223963153223526,1.2216409778327227e-06,0.0040974778517353354,0.7371865845777483,0.7,0.3,0.0
22-48-0.pt,22,48,0.19815214662116043,hard,0.15320148111153367,0.08842824552428996,8.28552872469525e-07,0.0018545204514307527,0.7420997020629541,0.7,0.3,0.0
22-49-0.pt,22,49,0.20652389411607266,hard,0.18569941626593123,0.06959883345048465,1.6487512107071629e-06,0.001873106271280439,0.7470763372947304,0.7,0.3,0.0
22-5-0.pt,22,5,0.09785101788674995,medium,0.2615994259890454,0.18678362088625552,0.0027458377440615503,0.034996870050652565,0.3755795719698638,0.7,0.3,0.0
22-50-0.pt,22,50,0.23856992343544536,hard,0.21365589131136617,0.1138551669973941,2.2733633542650273e-06,0.0016056462215725965,0.7513713103875355,0.7,0.3,0.0
22-6-0.pt,22,6,0.04294792125187071,easy,0.22302926020026798,0.07431803409060213,0.0014878150276624944,0.02370017046655076,0.3986579409013317,0.7,0.3,0.0
22-7-0.pt,22,7,0.040874285700553646,easy,0.19760864551329022,0.08217101894515377,0.000716774950858185,0.009981707153386612,0.4190606188735886,0.7,0.3,0.0
22-8-0.pt,22,8,0.02930833592720262,easy,0.1332164939103508,0.09502592778205819,0.0004207540555755438,0.010409930451589423,0.4367094810278664,0.7,0.3,0.0
22-9-0.pt,22,9,0.04654257945994628,easy,0.11808041751625092,0.13023339733078504,0.0002200909902161613,0.011330696621845448,0.4525294088348301,0.7,0.3,0.0
23-10-0.pt,23,10,0.024614767766529714,easy,0.09019472685754154,0.07798601654388658,0.00012365323283216126,0.010228238254221277,0.47381875029633497,0.7,0.3,0.0
23-11-0.pt,23,11,0.03902430380349099,easy,0.07131528641170722,0.1145591022758761,6.626235023286139e-05,0.009442473381093297,0.48744824245243523,0.7,0.3,0.0
23-12-0.pt,23,12,0.04458840369654363,easy,0.07084792175558795,0.11501656007526849,4.0175813389636414e-05,0.005524211237310501,0.5006061996304056,0.7,0.3,0.0
23-13-0.pt,23,13,0.03193150114065778,easy,0.06499204183871224,0.07187257535656363,2.1682585425035197e-05,0.008198209898286372,0.512440923326965,0.7,0.3,0.0
23-14-0.pt,23,14,0.03254205848787098,easy,0.06593875135986305,0.05970112433373256,1.2184658840651776e-05,0.0065315944055407615,0.523293832321343,0.7,0.3,0.0
23-15-0.pt,23,15,0.04701977842017639,easy,0.07815901111326513,0.06836410267030214,6.160570506533417e-06,0.006841189877200493,0.5337752832486006,0.7,0.3,0.0
23-16-0.pt,23,16,0.0765070524054491,easy,0.04992103496262573,0.15366763042462636,3.897090672765611e-06,0.00701391218946244,0.544493652731379,0.7,0.3,0.0
23-17-0.pt,23,17,0.03522858210102555,easy,0.041833515911393795,0.047234288323838206,2.712163242750729e-06,0.008698069905649744,0.5541797374376137,0.7,0.3,0.0
23-18-0.pt,23,18,0.04959928479559751,easy,0.05109230665306262,0.0639877947761744,2.5310337733172884e-06,0.005898288068493975,0.5629368084719436,0.7,0.3,0.0
23-19-0.pt,23,19,0.05676342059436304,easy,0.03918658491256808,0.08284600802850814,2.1859627750502363e-06,0.004185060595654804,0.5720820476792623,0.7,0.3,0.0
23-2-0.pt,23,2,0.1510659122481533,medium,0.6188904464459557,0.014858745167697963,0.0668256420319637,0.0436507193423691,0.2780862767598118,0.7,0.3,0.0
23-20-0.pt,23,20,0.08065570977435572,easy,0.026014083915796106,0.14008737129015972,2.0446239173990877e-06,0.006257426806435175,0.5809439180047657,0.7,0.3,0.0
23-21-0.pt,23,21,0.04913418498233087,easy,0.02439241917651378,0.0586793054558714,1.885640504596473e-06,0.0023474597623242017,0.5889241641455479,0.7,0.3,0.0
23-22-0.pt,23,22,0.05460179786839518,easy,0.02597646642367578,0.0586793054558714,2.0308465932226875e-06,0.003288031638029403,0.5970158496478386,0.7,0.3,0.0
23-23-0.pt,23,23,0.09113902776011432,medium,0.022894225581302077,0.14077672683266243,1.0513518361658315e-06,0.002824199304508023,0.6045382184970494,0.7,0.3,0.0
23-24-0.pt,23,24,0.057874875610332555,easy,0.013173567372581123,0.058308119518407774,1.4814714279549963e-06,0.0041031877141900226,0.6123284173577779,0.7,0.3,0.0
23-25-0.pt,23,25,0.07209712651497967,easy,0.01887896054047672,0.07651908664183098,9.744880941866142e-07,0.004924908298783124,0.61966292367998,0.7,0.3,0.0
23-26-0.pt,23,26,0.07797640543601417,easy,0.008844393379831601,0.09351460759832277,1.19889912549998e-06,0.002970009755008621,0.6266344626262383,0.7,0.3,0.0
23-27-0.pt,23,27,0.08368686175090743,easy,0.022054669998197298,0.08474783015440623,1.2235056933078927e-06,0.002474170075068833,0.6340962644630943,0.7,0.3,0.0
23-28-0.pt,23,28,0.06863920469613825,easy,0.012944145237493902,0.048303244110899764,5.042546402213904e-07,0.0030263580686839277,0.6405477804508577,0.7,0.3,0.0
23-29-0.pt,23,29,0.09752282971068842,medium,0.013518300977062804,0.10917098565824317,1.011290591923163e-06,0.002762493813937609,0.6471869073662235,0.7,0.3,0.0
23-3-0.pt,23,3,0.07788997437876195,easy,0.3758093570616521,0.09433198451218743,0.015412560482131583,0.024180691163183724,0.32126400757104445,0.7,0.3,0.0
23-30-0.pt,23,30,0.12406669822877625,medium,0.03426244614701028,0.1436278519927152,1.3687123539273602e-06,0.00436356503254188,0.6528506741861381,0.7,0.3,0.0
23-31-0.pt,23,31,0.08698436581228121,medium,0.029586152650444918,0.051762799145999655,7.666017577289043e-07,0.0024391953760151495,0.6593626028281977,0.7,0.3,0.0
23-32-0.pt,23,32,0.11933909283341615,medium,0.011121461734359232,0.14025131643350433,1.067213062640696e-06,0.0023954898825116226,0.6657054526041631,0.7,0.3,0.0
23-33-0.pt,23,33,0.092696852368857,medium,0.028140800348248136,0.05172408779439573,1.480058424483232e-06,0.0014520129720036786,0.6716720788169483,0.7,0.3,0.0
23-34-0.pt,23,34,0.10299283174650052,medium,0.031508670047249214,0.06592872098059453,7.955014849196857e-07,0.0007636866763064165,0.6777552900513276,0.7,0.3,0.0
23-35-0.pt,23,35,0.10671200054424589,medium,0.028114234097106523,0.07072484462762664,5.030874907952349e-07,0.0005825938157523577,0.6836345628233018,0.7,0.3,0.0
23-36-0.pt,23,36,0.11402193002891335,medium,0.030918261571853577,0.07720309996061532,3.316933864587545e-07,0.0013437580481596577,0.6894204282179779,0.7,0.3,0.0
23-37-0.pt,23,37,0.12138837763349022,medium,0.03574675719048503,0.08138798313008715,7.622050066201965e-07,0.0022925230112474386,0.6953705403692924,0.7,0.3,0.0
23-38-0.pt,23,38,0.1336104499367768,medium,0.035468467630734114,0.10496508093007055,8.883733199763308e-07,0.0014485483132737698,0.7007705855475055,0.7,0.3,0.0
23-39-0.pt,23,39,0.12432260432281059,medium,0.05173030823179405,0.05764028363152109,1.0200273586484367e-06,0.00256275629379397,0.706391204239496,0.7,0.3,0.0
23-4-0.pt,23,4,0.05951035685849932,easy,0.3463762588359057,0.044515540191570356,0.006955164120769882,0.02361104381007139,0.35428224195102315,0.7,0.3,0.0
23-40-0.pt,23,40,0.1355480789628347,medium,0.04696143545329134,0.08293747195958524,7.670145166466733e-07,0.002433188796035933,0.7115210915897987,0.7,0.3,0.0
23-41-0.pt,23,41,0.19676469698570198,hard,0.05537880063313164,0.2131661261373507,9.738940015713585e-07,0.004555894203194756,0.7172104842157193,0.7,0.3,0.0
23-42-0.pt,23,42,0.13063157081679075,medium,0.06667781304381999,0.03802553638525544,1.2621715353719738e-06,0.0012235417851707033,0.7224597584373801,0.7,0.3,0.0
23-43-0.pt,23,43,0.1642331814405734,medium,0.08000475574553154,0.10008437546710595,1.2190049348630774e-06,0.0008146164395570391,0.7273115734539113,0.7,0.3,0.0
23-44-0.pt,23,44,0.15465556823538829,medium,0.09230305104666234,0.05719306588478703,1.0264748812830128e-06,0.0012733809425335323,0.7325426169677254,0.7,0.3,0.0
23-45-0.pt,23,45,0.19977970690850394,hard,0.10999681899250517,0.14126127116514112,7.732949594154901e-07,0.002360262035878155,0.7374272124085808,0.7,0.3,0.0
23-46-0.pt,23,46,0.16306578871088245,medium,0.12429834011395056,0.03236078788296696,9.225329138895927e-07,0.0008878104271884441,0.7428051658259891,0.7,0.3,0.0
23-47-0.pt,23,47,0.18743731763096805,hard,0.13798863121130603,0.06991301880911699,1.0042227056855018e-06,0.002003013146943779,0.747851407439027,0.7,0.3,0.0
23-48-0.pt,23,48,0.2120036825495458,hard,0.14695636468908924,0.11523987451028322,1.0525137487201946e-06,0.001162620786450064,0.7524263889852914,0.7,0.3,0.0
23-49-0.pt,23,49,0.20500218833492173,hard,0.1814142266388202,0.05647701909072261,1.354478648699607e-06,0.0018367205313395735,0.7574591084150464,0.7,0.3,0.0
23-5-0.pt,23,5,0.03919038520917469,easy,0.23632504428977416,0.06700158204014227,0.0026853051378735236,0.029790789465107746,0.3817743139057376,0.7,0.3,0.0
23-50-0.pt,23,50,0.35794253910066726,hard,0.22363491350156037,0.37523174221779376,2.072768865982482e-06,0.005083939715399886,0.7622137276721244,0.7,0.3,0.0
23-6-0.pt,23,6,0.06444247696317472,easy,0.22663516326872743,0.11321454221580714,0.0014546275198983644,0.02501686016798249,0.4049132088478256,0.7,0.3,0.0
23-7-0.pt,23,7,0.0591555103231273,easy,0.2018632283234784,0.10428158262156347,0.0006891278487436196,0.01949429072297669,0.4254298547297152,0.7,0.3,0.0
23-8-0.pt,23,8,0.02946177321154501,easy,0.1363107072578746,0.07943088148600365,0.0004035859370116604,0.01481404577958919,0.4431137499818656,0.7,0.3,0.0
23-9-0.pt,23,9,0.04534010841555859,easy,0.1103427226461526,0.12814133272383318,0.0002065809527602064,0.009647468459309598,0.459030056187585,0.7,0.3,0.0
24-10-0.pt,24,10,0.043967828513264744,easy,0.09123312075179976,0.11551714391463389,0.00011511376445696898,0.010370620361699764,0.47999433879569897,0.7,0.3,0.0
24-11-0.pt,24,11,0.026580855718498116,easy,0.06731636879966399,0.07894411701912094,6.0297109134909276e-05,0.010234970474083154,0.4940000261551948,0.7,0.3,0.0
24-12-0.pt,24,12,0.025905837855815055,easy,0.08061621513381274,0.04989014155988649,3.576524011509251e-05,0.006908701953118884,0.5071846882009836,0.7,0.3,0.0
24-13-0.pt,24,13,0.05842337454958574,easy,0.07726558612901922,0.11523827318941753,1.7601056855623694e-05,0.00836110704953163,0.5187676487818302,0.7,0.3,0.0
24-14-0.pt,24,14,0.04147421335116408,easy,0.061248224146846025,0.07592208464353865,1.0543381618206271e-05,0.007989188395316763,0.5298246056596201,0.7,0.3,0.0
24-15-0.pt,24,15,0.06234602978291036,easy,0.04253807831596162,0.13038650393432333,4.416870002021977e-06,0.008220040663315054,0.5408332758915203,0.7,0.3,0.0
24-16-0.pt,24,16,0.04179885647303331,easy,0.028304335321623905,0.07997347407956305,2.8449743215179346e-06,0.009219031191851832,0.5513015886208784,0.7,0.3,0.0
24-17-0.pt,24,17,0.06341899734131574,easy,0.039698000886014585,0.11353990648623109,2.3306063120159062e-06,0.004068333437138979,0.560788026550935,0.7,0.3,0.0
24-18-0.pt,24,18,0.05827138068722143,easy,0.030784362065517514,0.09686257911540878,2.084920362948528e-06,0.004602429601273656,0.5702870689983148,0.7,0.3,0.0
24-19-0.pt,24,19,0.04602735588485589,easy,0.02609445048021066,0.05967471971999933,1.97734992451608e-06,0.0046648232472920655,0.5794586771844469,0.7,0.3,0.0
24-2-0.pt,24,2,0.1872112928385451,hard,0.5944186211641022,0.1333125860410801,0.06704003704428636,0.029830575815599707,0.2835141308386008,0.7,0.3,0.0
24-20-0.pt,24,20,0.10192528136040223,medium,0.01962006996875096,0.18773493596177712,1.70021788531639e-06,0.007006578284915305,0.588133903574712,0.7,0.3,0.0
24-21-0.pt,24,21,0.06503579870286545,easy,0.031048533284663997,0.08019377959372541,1.3955512888682866e-06,0.0029989645485810315,0.596246975257043,0.7,0.3,0.0
24-22-0.pt,24,22,0.0731718522203155,easy,0.036097843240698965,0.0827231737440792,2.0194157186287125e-06,0.004292578786039714,0.6044266302551712,0.7,0.3,0.0
24-23-0.pt,24,23,0.07139268345689427,easy,0.008757476536682277,0.09595989530009633,2.138838656310875e-06,0.003313943982129624,0.6125563558965798,0.7,0.3,0.0
24-24-0.pt,24,24,0.06704071025364881,easy,0.008203469597591887,0.0759369364557419,9.792401590320502e-07,0.0033582863919518705,0.6200963275711833,0.7,0.3,0.0
24-25-0.pt,24,25,0.07056358347692285,easy,0.01546539785737234,0.06697681397894689,1.0721464490709446e-06,0.0038183347579941094,0.6274720585960815,0.7,0.3,0.0
24-26-0.pt,24,26,0.080167148361561,easy,0.014888198464931756,0.08276799609689593,1.4081305184145761e-06,0.0021327827578957272,0.6348211157122864,0.7,0.3,0.0
24-27-0.pt,24,27,0.09189249159824146,medium,0.016142047476337067,0.10046593979418852,6.594198142085482e-07,0.0020701966935579726,0.6420046370690903,0.7,0.3,0.0
24-28-0.pt,24,28,0.07222135494411977,easy,0.01321373978364782,0.047067175693584457,9.040242616241107e-07,0.002110420655541877,0.6485179046566123,0.7,0.3,0.0
24-29-0.pt,24,29,0.0890454335813977,medium,0.023213646220406284,0.06914937535480159,7.076055053896564e-07,0.002317467954541724,0.6549104990223367,0.7,0.3,0.0
24-3-0.pt,24,3,0.12535973568675374,medium,0.37305384414370096,0.1685570204699603,0.015308184612352728,0.06022279044789968,0.3269969181495248,0.7,0.3,0.0
24-30-0.pt,24,30,0.10741307865881478,medium,0.019625617747048303,0.10862332139433148,1.0115731674443083e-06,0.0024821438902120616,0.6612861902081746,0.7,0.3,0.0
24-31-0.pt,24,31,0.1870073459526821,hard,0.01276970146714866,0.2977657913428001,8.167905058237894e-07,0.003919859226881382,0.6681587882836066,0.7,0.3,0.0
24-32-0.pt,24,32,0.12762842882441267,medium,0.023407040197312594,0.13786069326010747,7.601615921870731e-07,0.0014405788565180233,0.6741149631443025,0.7,0.3,0.0
